Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
798,-99,1407,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,290,292,0,0,0,0,0,0,0,100
1805,-89,287,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,290,288,0,0,0,0,0,0,0,100
2798,-79,654,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,292,292,0,0,0,0,0,0,0,100
3798,-69,54,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,100
4798,-59,120,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,290,0,0,0,0,0,0,0,100
5798,-49,58,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,286,292,0,0,0,0,0,0,0,100
6798,-39,201,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,290,290,0,0,0,0,0,0,0,100
7798,-29,268,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,290,294,0,0,0,0,0,0,0,100
8798,-20,2207,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,288,0,0,0,0,0,0,0,100
9798,-9,1419,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,288,0,0,0,0,0,0,0,100
10798,1,1818,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,294,290,0,0,0,0,0,0,24,100
11798,10,2291,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,292,286,0,0,0,0,0,0,65,100
12798,20,416,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,290,290,0,0,0,0,0,0,104,100
13798,30,258,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,294,286,0,0,0,0,0,0,138,100
14798,41,1804,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,296,288,0,0,0,0,0,0,171,100
15798,50,1542,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,290,296,0,0,0,0,0,0,206,100
16798,60,1478,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,292,0,0,0,0,0,0,242,100
17805,70,625,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,290,0,0,0,0,0,0,272,100
18805,80,2194,4150,0,0,0,0,0,4150,0,0,0,-310,0,0,0,292,290,0,0,0,0,0,0,304,100
19821,91,412,4148,0,0,0,0,0,4148,0,0,0,-310,0,0,0,296,292,0,0,0,0,0,0,333,100
20798,99,258,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,292,292,0,0,0,0,0,0,90,100
21798,99,464,4144,0,0,0,0,0,4144,0,0,0,-310,0,0,0,303,288,0,0,0,0,0,0,94,100
22821,99,1158,4144,0,0,0,0,0,4144,0,0,0,-310,0,0,0,301,290,0,0,0,0,0,0,96,100
23798,99,1016,4144,0,0,0,0,0,4144,0,0,0,-310,0,0,0,307,288,0,0,0,0,0,0,97,100
24798,99,1958,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,305,290,0,0,0,0,0,0,98,100
25821,99,185,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,307,292,0,0,0,0,0,0,99,100
26798,99,41,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,311,290,0,0,0,0,0,0,99,100
27821,99,1811,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,313,292,0,0,0,0,0,0,100,100
28798,99,75,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,311,294,0,0,0,0,0,0,100,100
29798,99,2107,4143,0,0,0,0,0,4143,0,0,0,-310,0,0,0,317,290,0,0,0,0,0,0,100,100
30798,99,2418,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,313,290,0,0,0,0,0,0,100,100
31798,99,1294,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,321,290,0,0,0,0,0,0,101,100
32798,99,197,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,319,288,0,0,0,0,0,0,101,100
33798,99,2374,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,319,288,0,0,0,0,0,0,100,100
34798,99,1638,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,323,294,0,0,0,0,0,0,101,100
35798,99,123,4142,0,0,0,0,0,4142,0,0,0,-310,0,0,0,323,294,0,0,0,0,0,0,101,100
36798,99,2294,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,321,292,0,0,0,0,0,0,101,100
37821,99,1718,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,321,290,0,0,0,0,0,0,101,100
38798,99,29,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,323,290,0,0,0,0,0,0,101,100
39805,99,1432,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,325,292,0,0,0,0,0,0,95,100
40798,99,24,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,323,290,0,0,0,0,0,0,101,100
41798,99,1680,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,328,294,0,0,0,0,0,0,101,100
42798,99,51,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,325,288,0,0,0,0,0,0,101,100
43798,99,2321,4141,0,0,0,0,0,4141,0,0,0,-310,0,0,0,325,290,0,0,0,0,0,0,101,100
44798,99,1670,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,326,290,0,0,0,0,0,0,101,100
45798,99,1321,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,325,294,0,0,0,0,0,0,101,100
46798,99,30,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,328,290,0,0,0,0,0,0,101,100
47798,99,1574,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,330,292,0,0,0,0,0,0,101,100
48798,99,37,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,328,292,0,0,0,0,0,0,101,100
49805,99,216,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,330,292,0,0,0,0,0,0,101,100
50821,99,1656,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,330,290,0,0,0,0,0,0,101,100
51798,99,23,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,332,292,0,0,0,0,0,0,101,100
52798,99,2108,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,332,292,0,0,0,0,0,0,100,100
53821,99,61,4140,0,0,0,0,0,4140,0,0,0,-310,0,0,0,334,294,0,0,0,0,0,0,100,100
54798,99,93,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,330,294,0,0,0,0,0,0,100,100
55798,99,84,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,332,290,0,0,0,0,0,0,100,100
56798,99,116,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,330,292,0,0,0,0,0,0,100,100
57821,99,934,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,334,290,0,0,0,0,0,0,100,100
58798,99,34,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,330,290,0,0,0,0,0,0,100,100
59798,99,34,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,332,292,0,0,0,0,0,0,100,100
60798,99,1470,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,336,294,0,0,0,0,0,0,100,100
61798,99,1895,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,332,292,0,0,0,0,0,0,100,100
62798,99,29,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,334,292,0,0,0,0,0,0,100,100
63798,99,1695,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,334,292,0,0,0,0,0,0,100,100
64798,99,37,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,334,292,0,0,0,0,0,0,100,100
65798,99,549,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,338,292,0,0,0,0,0,0,100,100
66798,99,259,4139,0,0,0,0,0,4139,0,0,0,-310,0,0,0,336,290,0,0,0,0,0,0,99,100
