Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
517,-100,1488,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,286,288,0,0,0,0,0,0,0,75
1516,-99,45,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,290,290,0,0,0,0,0,0,0,75
2518,-98,2209,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,290,288,0,0,0,0,0,0,0,75
3516,-97,55,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,75
4518,-96,127,3889,0,0,0,0,0,3889,0,0,0,-310,0,0,0,288,290,0,0,0,0,0,0,0,75
5516,-95,804,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,286,0,0,0,0,0,0,0,75
6518,-94,1206,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,284,0,0,0,0,0,0,0,75
7516,-93,104,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,75
8518,-92,955,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,292,286,0,0,0,0,0,0,0,75
9516,-91,104,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,290,288,0,0,0,0,0,0,0,75
10518,-90,658,3889,0,0,0,0,0,3889,0,0,0,-310,0,0,0,288,286,0,0,0,0,0,0,0,75
11516,-89,1275,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,292,288,0,0,0,0,0,0,0,75
12515,-89,481,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,75
13516,-88,2417,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,292,288,0,0,0,0,0,0,0,75
14518,-87,1745,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,75
15517,-86,222,3889,0,0,0,0,0,3889,0,0,0,-310,0,0,0,290,286,0,0,0,0,0,0,0,75
16515,-85,1167,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,288,288,0,0,0,0,0,0,0,75
17517,-84,283,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,290,284,0,0,0,0,0,0,0,75
