Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
842,-100,198,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
1842,-99,91,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,276,282,0,0,0,0,0,0,0,75
2842,-98,36,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,75
3842,-97,375,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
4842,-96,65,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
5842,-95,1531,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,75
6864,-94,1118,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
7842,-93,46,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,75
8842,-92,165,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
9842,-91,612,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
10842,-90,31,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,276,282,0,0,0,0,0,0,0,75
11842,-89,62,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
12842,-88,126,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
13842,-87,2283,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,276,0,0,0,0,0,0,0,75
14842,-86,2272,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
15842,-85,637,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
16842,-84,525,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,282,0,0,0,0,0,0,0,75
17842,-83,1294,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,75
18842,-82,2315,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
19842,-81,2370,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
20842,-80,314,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,276,0,0,0,0,0,0,0,75
21842,-79,1792,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,75
22842,-78,328,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
23842,-77,35,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
24865,-76,1976,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
25842,-75,358,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
26842,-74,293,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
27842,-73,302,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
28842,-72,1591,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
29842,-71,686,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,75
30842,-70,376,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
31842,-69,518,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
32842,-68,389,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,276,0,0,0,0,0,0,0,75
33842,-67,1381,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
34842,-66,2387,4032,0,0,0,0,0,4032,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,75
