Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
858,-100,1353,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,284,0,0,0,0,0,0,0,75
1858,-100,162,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,284,0,0,0,0,0,0,0,75
2858,-99,268,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,284,282,0,0,0,0,0,0,0,75
3858,-98,917,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
4858,-97,1865,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,286,0,0,0,0,0,0,0,75
5858,-96,20,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
6858,-95,2349,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,284,286,0,0,0,0,0,0,0,75
7858,-94,748,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,284,0,0,0,0,0,0,0,75
8858,-93,32,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,75
9858,-92,1602,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
10858,-91,1012,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
11858,-90,265,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
12858,-89,2189,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,75
13880,-88,1446,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,288,0,0,0,0,0,0,0,75
14858,-87,290,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,284,284,0,0,0,0,0,0,0,75
15858,-86,2396,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,284,0,0,0,0,0,0,0,75
16858,-85,26,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,284,0,0,0,0,0,0,0,75
17858,-84,27,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,75
18880,-83,548,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,75
19858,-82,23,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,284,0,0,0,0,0,0,0,75
20858,-81,776,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,75
21858,-80,50,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,75
22880,-79,25,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,75
23880,-78,30,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,75
24858,-77,28,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,282,288,0,0,0,0,0,0,0,75
25858,-76,739,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,286,290,0,0,0,0,0,0,0,75
26858,-75,2100,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,284,288,0,0,0,0,0,0,0,75
27858,-74,45,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,286,0,0,0,0,0,0,0,75
28858,-73,254,4050,0,0,0,0,0,4050,0,0,0,0,0,0,0,288,286,0,0,0,0,0,0,0,75
