Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
16,-100,1587,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,100
1017,-100,57,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
2017,-99,697,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,100
3016,-98,288,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,100
4016,-97,1632,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,100
5016,-96,427,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,273,0,0,0,0,0,0,0,100
6016,-95,45,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,100
7019,-94,2180,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,0,100
8019,-93,749,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
9019,-92,42,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,273,0,0,0,0,0,0,0,100
10019,-91,32,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,100
11018,-90,594,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,100
12018,-89,53,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
13018,-88,1592,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,100
14018,-87,2536,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,273,275,0,0,0,0,0,0,0,100
15017,-86,42,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,100
16017,-85,645,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,273,0,0,0,0,0,0,0,100
17017,-84,2439,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,100
18017,-83,128,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
19017,-82,88,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,100
20016,-81,1041,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,0,100
21016,-80,1057,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,100
22016,-79,1052,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
23016,-78,98,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,100
24016,-77,367,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
25019,-76,704,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,100
26019,-75,21,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,100
27019,-74,1200,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,100
28019,-73,43,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,100
29019,-72,1210,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,100
30018,-71,673,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
31018,-70,23,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,100
32018,-69,581,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,100
33018,-68,1926,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,100
34017,-67,31,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,273,0,0,0,0,0,0,0,100
35017,-66,2384,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,1,100
36017,-65,1007,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,100
37017,-64,782,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,1,100
38017,-63,150,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,102,100
39016,-63,109,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,2,100
40016,-62,27,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,82,100
41016,-61,31,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,77,100
42016,-59,2386,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,1,100
43016,-59,39,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,1,100
44019,-57,1561,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,100
45019,-57,1527,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,1,100
46019,-55,179,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,1,100
47019,-54,1310,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,100
48018,-53,41,4158,0,0,0,0,0,4158,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,100
