Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
550,-2980,1247,3680,0,0,0,0,0,3680,0,0,0,-310,0,0,0,280,284,0,0,0,0,0,0,0,50
1550,-1533,1987,3680,0,0,0,0,0,3680,0,0,0,-310,0,0,0,284,284,0,0,0,0,0,0,0,50
2550,-107,641,3673,0,0,0,0,0,3673,0,0,0,-310,0,0,0,282,280,0,0,0,0,0,0,0,50
3549,353,2458,3170,0,0,0,0,0,3170,0,0,0,-310,0,0,0,321,286,0,0,0,0,0,0,246,50
4550,353,110,3155,0,0,0,0,0,3155,0,0,0,-310,0,0,0,486,290,0,0,0,0,0,0,98,50
5547,353,42,3214,0,0,0,0,0,3214,0,0,0,-310,0,0,0,575,286,0,0,0,0,0,0,78,50
6547,353,1954,3321,0,0,0,0,0,3321,0,0,0,-310,0,0,0,626,286,0,0,0,0,0,0,66,50
8548,353,1299,3463,0,0,0,0,0,3463,0,0,0,-310,0,0,0,684,288,0,0,0,0,0,0,72,50
9550,353,451,3520,0,0,0,0,0,3520,0,0,0,-310,0,0,0,709,290,0,0,0,0,0,0,67,50
10550,353,137,3549,0,0,0,0,0,3549,0,0,0,-310,0,0,0,741,290,0,0,0,0,0,0,59,50
11547,353,114,3563,0,0,0,0,0,3563,0,0,0,-310,0,0,0,752,286,0,0,0,0,0,0,57,50
12550,353,637,3569,0,0,0,0,0,3569,0,0,0,-310,0,0,0,775,294,0,0,0,0,0,0,61,50
13550,353,35,3571,0,0,0,0,0,3571,0,0,0,-310,0,0,0,796,292,0,0,0,0,0,0,702,50
14550,353,547,3572,0,0,0,0,0,3572,0,0,0,-310,0,0,0,800,296,0,0,0,0,0,0,48,50
15548,353,839,3573,0,0,0,0,0,3573,0,0,0,-310,0,0,0,818,298,0,0,0,0,0,0,48,50
16549,353,741,3574,0,0,0,0,0,3574,0,0,0,-310,0,0,0,820,305,0,0,0,0,0,0,40,50
17550,353,1003,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,830,301,0,0,0,0,0,0,39,50
18550,353,144,3574,0,0,0,0,0,3574,0,0,0,-310,0,0,0,826,307,0,0,0,0,0,0,45,50
19547,353,59,3574,0,0,0,0,0,3574,0,0,0,-310,0,0,0,820,309,0,0,0,0,0,0,50,50
20549,353,1636,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,811,311,0,0,0,0,0,0,58,50
21550,353,1641,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,818,313,0,0,0,0,0,0,63,50
22547,353,1789,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,815,317,0,0,0,0,0,0,68,50
23548,353,23,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,813,319,0,0,0,0,0,0,74,50
24550,353,1318,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,805,319,0,0,0,0,0,0,79,50
25547,353,501,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,809,325,0,0,0,0,0,0,85,50
26549,353,2371,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,807,325,0,0,0,0,0,0,89,50
27547,353,1794,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,801,328,0,0,0,0,0,0,93,50
28550,353,98,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,801,330,0,0,0,0,0,0,98,50
29549,353,1694,3576,0,0,0,0,0,3576,0,0,0,-310,0,0,0,796,332,0,0,0,0,0,0,102,50
