Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
808,-100,1547,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,284,0,0,0,0,0,0,0,75
1808,-99,2412,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,75
2808,-98,2386,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,75
3808,-97,54,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,280,0,0,0,0,0,0,0,75
4808,-96,85,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,75
5808,-95,40,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
6808,-94,330,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,75
7808,-93,189,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,1,75
8808,-92,1354,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,0,75
9830,-91,67,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
10808,-90,2368,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
11808,-89,614,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
12830,-88,216,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
13830,-87,178,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,97,75
14808,-86,2474,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
15808,-85,22,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
16808,-84,23,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
17808,-83,1806,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
18808,-82,291,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
19805,-81,2379,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,1,75
20808,-80,391,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,75
21808,-79,2249,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
22808,-78,1573,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,1,75
23808,-77,1848,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
24808,-76,81,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
25808,-75,52,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
26808,-74,101,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,284,278,0,0,0,0,0,0,0,75
27808,-73,2429,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
28815,-72,79,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
29808,-71,1558,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,1,75
30808,-70,890,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
31830,-69,1278,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
32808,-68,56,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
33805,-67,119,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
34831,-66,964,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,75
35808,-65,233,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,75
36808,-64,722,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
37808,-63,110,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
38808,-62,406,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
39808,-61,739,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
40808,-60,304,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,1,75
41808,-59,590,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
42808,-58,495,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,75
43815,-57,142,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
44808,-56,75,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
45808,-55,32,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
46808,-54,1287,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
47808,-53,254,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
48805,-52,891,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,75
49831,-51,38,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
50808,-50,1736,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
51808,-49,66,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
52808,-48,107,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
53808,-47,22,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
54808,-46,155,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
55808,-45,790,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
56808,-44,968,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,75
57808,-43,711,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
58808,-42,26,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
59808,-41,46,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
60808,-40,1470,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
61808,-39,792,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
62808,-38,386,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
63808,-37,1748,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
64808,-37,598,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,282,275,0,0,0,0,0,0,0,75
65808,-36,1499,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
66808,-35,169,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
67808,-34,2391,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,75
68808,-33,2282,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,0,75
69808,-32,32,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
70808,-31,2062,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
71808,-30,616,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
72831,-28,274,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,75
73808,-28,40,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
74808,-27,27,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,97,75
75808,-26,1556,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,1,75
76808,-25,2473,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,1,75
77808,-24,2346,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,75
78808,-23,2370,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
79808,-22,526,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
80808,-21,2452,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,0,75
81808,-20,1129,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
82815,-19,1314,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
83808,-18,24,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,1,75
84808,-17,684,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
85808,-16,2320,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
86808,-15,2010,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
87808,-14,1283,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,1,75
88808,-13,2065,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
89808,-12,2245,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
90808,-11,389,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,1,75
91808,-10,1611,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
92808,-9,168,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,75
93808,-8,1828,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,1,75
94808,-7,2226,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,2,75
95808,-6,1446,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,273,0,0,0,0,0,0,3,75
96830,-5,42,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,6,75
97808,-4,1137,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,8,75
98808,-3,241,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,12,75
99808,-2,2155,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,17,75
100808,-1,1737,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,21,75
101808,0,2399,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,25,75
102808,1,27,4031,0,0,0,0,0,4031,0,0,0,0,0,0,0,275,280,0,0,0,0,0,0,28,75
