Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
498,-101,1366,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,0,75
1498,-100,22,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,75
2498,-99,332,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
3498,-98,2554,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
4495,-97,1265,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
5521,-96,222,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
6498,-95,1158,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,294,0,0,0,0,0,0,0,75
7498,-94,1028,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,292,0,0,0,0,0,0,0,75
8498,-93,1657,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,296,292,0,0,0,0,0,0,0,75
9498,-92,1642,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
10498,-91,73,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
11498,-90,1852,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
12498,-89,948,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
13498,-88,22,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
14498,-87,42,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
15498,-86,2026,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,292,0,0,0,0,0,0,0,75
16498,-85,146,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,75
17498,-84,817,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,75
18498,-83,1597,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
19498,-82,1911,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,296,290,0,0,0,0,0,0,0,75
20498,-81,691,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
21498,-80,35,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,296,294,0,0,0,0,0,0,0,75
22498,-79,41,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
23498,-78,23,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,75
24498,-77,1942,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
25498,-76,32,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
26498,-75,201,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
27498,-74,1061,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
28498,-73,1449,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,286,0,0,0,0,0,0,0,75
29498,-72,1484,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
30498,-71,25,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
31498,-70,1555,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,0,75
32498,-69,20,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,288,0,0,0,0,0,0,0,75
33505,-68,34,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
34498,-67,2012,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
35498,-66,29,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
36498,-65,2265,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
37498,-64,62,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
38498,-63,1371,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
39498,-62,2056,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,0,75
40498,-61,96,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
41498,-60,1875,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
42498,-59,105,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
43498,-58,18,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
44498,-58,1076,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,294,0,0,0,0,0,0,0,75
45521,-56,90,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,0,75
46498,-56,630,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,0,75
47498,-55,120,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,75
48498,-54,2193,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
49498,-53,854,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
50498,-52,132,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
51498,-51,1266,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
52498,-50,2333,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,292,0,0,0,0,0,0,0,75
53498,-49,1236,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,292,0,0,0,0,0,0,0,75
54498,-48,150,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
55498,-47,786,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
56498,-46,1986,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
57498,-45,68,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
58498,-44,355,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,286,0,0,0,0,0,0,0,75
59498,-43,712,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,294,0,0,0,0,0,0,0,75
60498,-42,1116,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
61498,-41,69,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
62505,-40,73,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,75
63498,-39,373,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,75
64498,-38,51,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
65498,-37,83,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
66498,-36,2096,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
67498,-35,30,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
68498,-34,1641,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,0,75
69498,-33,147,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
70520,-32,86,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,75
71498,-31,1025,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
72498,-30,2105,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,75
73498,-29,186,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
74498,-28,786,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
75498,-27,520,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,294,0,0,0,0,0,0,0,75
76498,-26,34,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,0,75
77521,-25,694,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
78498,-24,56,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
79498,-23,28,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
80498,-22,1491,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,294,0,0,0,0,0,0,0,75
81498,-21,182,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,75
82498,-20,2196,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,75
83521,-19,1562,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,75
84498,-18,54,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,0,75
85498,-17,1888,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,75
86498,-16,1545,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,75
87498,-15,24,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,75
88498,-14,405,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
89498,-13,34,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,75
90498,-12,2293,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,75
91495,-11,1643,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,1,75
92498,-10,1708,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,1,75
93498,-9,78,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,3,75
94498,-8,41,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,5,75
95498,-7,1805,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,9,75
96498,-6,1473,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,13,75
97498,-5,1692,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,18,75
98498,-4,600,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,23,75
99498,-3,961,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,288,0,0,0,0,0,0,29,75
100498,-2,39,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,288,0,0,0,0,0,0,34,75
101498,-1,807,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,38,75
102520,0,2096,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,288,0,0,0,0,0,0,44,75
103498,1,60,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,49,75
104498,2,372,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,53,75
105495,3,96,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,58,75
106498,4,446,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,290,0,0,0,0,0,0,62,75
107498,5,25,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,67,75
108498,6,2078,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,72,75
109498,7,27,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,77,75
110498,8,1005,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,290,0,0,0,0,0,0,97,75
111498,9,126,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,87,75
112498,10,2126,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,90,75
113498,11,47,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,288,0,0,0,0,0,0,95,75
114498,12,1119,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,100,75
115498,13,41,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,104,75
116498,14,56,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,296,292,0,0,0,0,0,0,108,75
117498,15,1367,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,113,75
118498,16,113,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,117,75
119498,17,80,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,122,75
120498,18,1059,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,126,75
121498,19,1564,4030,0,0,0,0,0,4030,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,130,75
