Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
921,-100,1970,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,282,0,0,0,0,0,0,0,100
1920,-100,258,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
2919,-99,346,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
3921,-98,96,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
4920,-97,367,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
5919,-96,2263,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
6921,-95,1403,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
7920,-94,1242,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
8919,-93,131,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,100
9921,-92,960,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
10920,-91,1179,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
11919,-90,55,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
12921,-89,526,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,100
13920,-88,2153,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
14919,-87,668,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
15921,-86,42,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
16920,-85,2227,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
17919,-84,1899,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
18921,-83,110,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
19920,-82,1685,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
20919,-81,2386,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
21921,-80,1398,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
22920,-79,135,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
23919,-78,291,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
24921,-77,114,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,100
25920,-76,148,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
26919,-75,1944,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
27921,-74,145,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
28920,-73,672,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
29919,-72,1934,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
30921,-71,27,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
31920,-70,396,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
32919,-69,338,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
33921,-68,2009,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
34920,-67,311,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
35919,-66,101,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
36921,-65,1746,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
37920,-64,214,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
38919,-63,2126,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
39920,-62,139,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
40919,-61,24,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
41921,-60,43,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
42920,-59,2219,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
43919,-58,32,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
44921,-57,82,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,282,0,0,0,0,0,0,0,100
45920,-56,1277,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
46919,-55,689,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
47921,-54,34,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
48920,-53,1743,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
49919,-52,2033,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
50921,-51,31,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
51920,-50,2107,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
52919,-49,141,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
53921,-48,1151,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
54920,-47,1456,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
55919,-46,608,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
56921,-45,1558,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
57920,-44,21,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
58919,-43,29,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
59921,-42,1743,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
60920,-41,689,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
61919,-40,1398,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,278,0,0,0,0,0,0,0,100
62921,-39,266,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
63920,-38,584,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
64919,-37,923,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
65921,-36,35,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
66920,-35,493,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
67919,-34,2361,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
68945,-33,1465,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
69920,-32,41,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
70919,-31,32,4146,0,0,0,0,0,4146,0,0,0,0,0,0,0,284,280,0,0,0,0,0,0,0,100
71921,-30,242,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
72920,-29,1207,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
73919,-28,202,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
74921,-27,307,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
75920,-26,1432,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
76919,-25,1745,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0,100
77921,-24,845,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,280,280,0,0,0,0,0,0,0,100
78920,-23,74,4145,0,0,0,0,0,4145,0,0,0,0,0,0,0,282,282,0,0,0,0,0,0,0,100
