Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
490,-101,1833,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
1488,-100,1643,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,0,75
2490,-100,1089,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
3488,-99,1313,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,276,0,0,0,0,0,0,0,75
4491,-98,89,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,271,0,0,0,0,0,0,0,75
5489,-97,155,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,275,0,0,0,0,0,0,0,75
6490,-96,315,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
7488,-95,2106,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,275,0,0,0,0,0,0,0,75
8490,-94,36,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,278,275,0,0,0,0,0,0,0,75
9489,-93,2250,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
10490,-92,60,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,273,273,0,0,0,0,0,0,0,75
11489,-91,333,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,271,0,0,0,0,0,0,0,75
12491,-90,116,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
13489,-89,1765,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
14491,-88,918,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
15489,-87,148,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
16490,-86,1710,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,273,273,0,0,0,0,0,0,0,75
17489,-85,2187,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,271,0,0,0,0,0,0,0,75
18491,-84,211,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
19489,-83,303,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,276,0,0,0,0,0,0,97,75
20490,-82,1524,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,273,273,0,0,0,0,0,0,44,75
21489,-81,83,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,0,75
22491,-80,80,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,0,75
23488,-79,34,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,0,75
24490,-78,24,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
25489,-77,108,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
26491,-76,2068,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,276,0,0,0,0,0,0,0,75
27489,-75,77,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,271,0,0,0,0,0,0,0,75
28491,-74,45,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
29489,-73,2261,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
30491,-72,1572,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
31489,-71,2105,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,0,75
32488,-70,91,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,271,0,0,0,0,0,0,0,75
33489,-69,55,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
34491,-68,535,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,278,273,0,0,0,0,0,0,0,75
35489,-67,27,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,278,273,0,0,0,0,0,0,0,75
36491,-66,133,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,275,0,0,0,0,0,0,97,75
37489,-65,1496,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,22,75
38488,-64,129,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,276,0,0,0,0,0,0,0,75
39489,-63,235,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,271,0,0,0,0,0,0,0,75
40491,-62,2062,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,275,0,0,0,0,0,0,0,75
41489,-61,1465,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,276,273,0,0,0,0,0,0,0,75
42491,-60,107,3890,0,0,0,0,0,3890,0,0,0,-310,0,0,0,275,273,0,0,0,0,0,0,0,75
