Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
303,-101,40,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,51,75
1310,-101,2469,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,0,75
2303,-100,342,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
3303,-99,1620,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
4303,-98,1373,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,0,75
5303,-97,2327,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,115,75
6303,-96,2471,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
7303,-95,1034,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
8303,-94,2487,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
9303,-93,56,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,1,75
10303,-92,726,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
11300,-91,1843,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,75
12303,-90,64,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
13326,-89,249,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
14303,-88,2289,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
15303,-87,740,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
16303,-86,58,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
17303,-85,719,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
18303,-84,2234,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
19303,-83,2336,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,0,75
20303,-82,2308,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
21303,-81,1382,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
22300,-80,31,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,75
23303,-79,155,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,280,0,0,0,0,0,0,1,75
24326,-78,170,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
25303,-77,393,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
26303,-76,482,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,273,0,0,0,0,0,0,1,75
27303,-75,1514,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,75
28303,-74,2109,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,282,0,0,0,0,0,0,0,75
29303,-73,2303,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
30303,-72,1481,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
31326,-71,725,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
32303,-70,2119,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,1,75
33303,-69,47,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,280,0,0,0,0,0,0,0,75
34303,-68,21,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
35303,-67,455,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,75
36303,-66,55,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,1,75
37303,-65,20,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,75
38303,-64,1621,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,280,276,0,0,0,0,0,0,1,75
39303,-63,2095,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
40303,-62,42,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,1,75
41303,-61,49,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,280,275,0,0,0,0,0,0,1,75
42303,-60,484,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,280,0,0,0,0,0,0,0,75
43300,-59,109,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,1,75
44303,-58,1659,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
45303,-58,1550,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,1,75
46303,-57,152,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,1,75
47303,-56,64,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,0,75
48303,-55,2166,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,1,75
49303,-54,732,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,0,75
50303,-53,896,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,75
51303,-52,410,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,278,0,0,0,0,0,0,0,75
52303,-51,1646,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,75
53325,-50,31,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,276,0,0,0,0,0,0,0,75
54303,-49,28,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,0,75
55303,-48,1094,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,75
56303,-47,1435,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,275,0,0,0,0,0,0,0,75
57303,-46,1752,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
58303,-45,2463,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,75
59303,-44,301,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
60303,-43,278,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,278,0,0,0,0,0,0,1,75
61303,-42,651,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,1,75
62303,-41,46,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
63303,-40,218,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,0,75
64303,-39,666,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,0,75
65303,-38,43,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
66303,-37,1671,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,278,276,0,0,0,0,0,0,1,75
67303,-36,57,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,0,75
68303,-35,463,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,75
69303,-34,26,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,280,278,0,0,0,0,0,0,1,75
70303,-33,1002,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,280,0,0,0,0,0,0,1,75
71303,-32,100,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,1,75
72303,-31,2060,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,75
73303,-30,55,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,278,0,0,0,0,0,0,1,75
74303,-29,782,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,276,275,0,0,0,0,0,0,1,75
75303,-28,328,4049,0,0,0,0,0,4049,0,0,0,0,0,0,0,273,278,0,0,0,0,0,0,1,75
