Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
853,-69,2332,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,286,280,0,0,0,0,0,0,0,100
1852,30,1197,4151,0,0,0,0,0,4151,0,0,0,-310,0,0,0,280,282,0,0,0,0,0,0,118,100
2850,103,23,4047,0,0,0,0,0,4047,0,0,0,-310,0,0,0,284,280,0,0,0,0,0,0,74,100
3851,104,1366,3888,0,0,0,0,0,3888,0,0,0,-310,0,0,0,588,286,0,0,0,0,0,0,28,100
4853,104,45,3525,0,0,0,0,0,3525,0,0,0,-310,0,0,0,1601,282,0,0,0,0,0,0,1,100
5851,104,736,3333,0,0,0,0,0,3333,0,0,0,-310,0,0,0,2763,292,0,0,0,0,0,0,34,100
6854,104,50,3274,0,0,0,0,0,3274,0,0,0,-310,0,0,0,3113,732,0,0,0,0,0,0,20,100
7851,104,446,3748,0,0,0,0,0,3748,0,0,0,-310,0,0,0,3495,3846,0,0,0,0,0,0,9,100
8853,104,1696,3832,0,0,0,0,0,3832,0,0,0,-310,0,0,0,3866,4375,0,0,0,0,0,0,6,100
9851,104,1503,3821,0,0,0,0,0,3821,0,0,0,-310,0,0,0,4142,4544,0,0,0,0,0,0,0,100
10851,104,38,3692,0,0,0,0,0,3692,0,0,0,-310,0,0,0,4211,4677,0,0,0,0,0,0,0,100
11850,104,758,3480,0,0,0,0,0,3480,0,0,0,-310,0,0,0,4240,4693,0,0,0,0,0,0,0,100
12852,104,1570,3348,0,0,0,0,0,3348,0,0,0,-310,0,0,0,4386,4834,0,0,0,0,0,0,2,100
13853,104,33,2922,0,0,0,0,0,2922,0,0,0,-310,0,0,0,4159,4094,0,0,0,0,0,0,8,100
14852,104,1862,1394,0,0,0,0,0,1394,0,0,0,-310,0,0,0,1823,2084,0,0,0,0,0,0,0,100
15852,104,116,341,0,0,0,0,0,341,0,0,0,-310,0,0,0,1232,1361,0,0,0,0,0,0,2,100
16853,104,49,9,0,0,0,0,0,9,0,0,0,-310,0,0,0,879,1024,0,0,0,0,0,0,92,100
17853,104,1619,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,684,801,0,0,0,0,0,0,92,100
18851,104,2409,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,558,656,0,0,0,0,0,0,92,100
19852,104,1574,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,469,554,0,0,0,0,0,0,92,100
20850,104,236,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,413,490,0,0,0,0,0,0,92,100
21851,104,1471,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,375,437,0,0,0,0,0,0,92,100
22852,104,485,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,346,400,0,0,0,0,0,0,92,100
23850,104,2512,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,334,373,0,0,0,0,0,0,92,100
24850,104,1880,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,319,353,0,0,0,0,0,0,92,100
25850,104,30,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,307,330,0,0,0,0,0,0,92,100
26850,104,245,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,296,315,0,0,0,0,0,0,92,100
27850,104,1491,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,292,305,0,0,0,0,0,0,92,100
28853,104,64,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,290,301,0,0,0,0,0,0,92,100
29853,104,64,2,0,0,0,0,0,2,0,0,0,-310,0,0,0,290,301,0,0,0,0,0,0,92,100
