Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
535,-1980,1739,3883,0,0,0,0,0,3883,0,0,0,-310,0,0,0,288,284,0,0,0,0,0,0,92,75
1538,-997,2031,3883,0,0,0,0,0,3883,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,92,75
2537,24,796,3883,0,0,0,0,0,3883,0,0,0,-310,0,0,0,284,280,0,0,0,0,0,0,92,75
3536,224,114,3575,0,0,0,0,0,3575,0,0,0,-310,0,0,0,307,286,0,0,0,0,0,0,100,75
4538,224,78,3520,0,0,0,0,0,3520,0,0,0,-310,0,0,0,469,284,0,0,0,0,0,0,41,75
5537,224,1595,3376,0,0,0,0,0,3376,0,0,0,-310,0,0,0,698,284,0,0,0,0,0,0,79,75
6535,224,429,3390,0,0,0,0,0,3390,0,0,0,-310,0,0,0,1100,288,0,0,0,0,0,0,85,75
7536,224,1666,3155,0,0,0,0,0,3155,0,0,0,-310,0,0,0,1302,294,0,0,0,0,0,0,5,75
8538,224,1980,3209,0,0,0,0,0,3209,0,0,0,-310,0,0,0,1547,315,0,0,0,0,0,0,5,75
9538,224,29,3251,0,0,0,0,0,3251,0,0,0,-310,0,0,0,2125,350,0,0,0,0,0,0,5,75
10538,224,542,3220,0,0,0,0,0,3220,0,0,0,-310,0,0,0,2637,378,0,0,0,0,0,0,5,75
11535,224,2006,3236,0,0,0,0,0,3236,0,0,0,-310,0,0,0,2888,407,0,0,0,0,0,0,5,75
12536,224,828,3258,0,0,0,0,0,3258,0,0,0,-310,0,0,0,2979,432,0,0,0,0,0,0,5,75
13538,224,1743,3280,0,0,0,0,0,3280,0,0,0,-310,0,0,0,2962,456,0,0,0,0,0,0,0,75
14537,224,1487,3281,0,0,0,0,0,3281,0,0,0,-310,0,0,0,3104,479,0,0,0,0,0,0,0,75
