Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
588,-100,31,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,292,0,0,0,0,0,0,0,50
1588,-100,573,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,294,0,0,0,0,0,0,0,50
2588,-99,207,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,292,0,0,0,0,0,0,0,50
3588,-98,246,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,296,0,0,0,0,0,0,0,50
4588,-97,92,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,298,0,0,0,0,0,0,0,50
5588,-96,109,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,296,0,0,0,0,0,0,0,50
6588,-95,1966,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,294,0,0,0,0,0,0,0,50
7588,-94,274,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,298,0,0,0,0,0,0,0,50
8588,-93,744,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
9588,-92,1665,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,298,0,0,0,0,0,0,0,50
10588,-91,835,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,298,0,0,0,0,0,0,0,50
11588,-90,556,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,50
12588,-89,104,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,296,0,0,0,0,0,0,0,50
13588,-88,23,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,50
14588,-87,668,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,298,0,0,0,0,0,0,0,50
15588,-86,30,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,296,298,0,0,0,0,0,0,0,50
16588,-85,77,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,301,0,0,0,0,0,0,0,50
17588,-84,1996,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,296,0,0,0,0,0,0,0,50
18588,-83,908,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,50
19588,-82,1479,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,298,0,0,0,0,0,0,0,50
20588,-81,1248,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,50
21588,-80,1717,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,298,0,0,0,0,0,0,0,50
22588,-79,336,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,298,296,0,0,0,0,0,0,0,50
23588,-78,1647,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
24588,-77,1299,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,50
25588,-76,60,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
26588,-75,1909,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
27588,-74,1939,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,290,0,0,0,0,0,0,0,50
28588,-73,1059,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,50
29588,-72,15,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,296,0,0,0,0,0,0,0,50
30588,-71,1861,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,294,0,0,0,0,0,0,0,50
31588,-70,1118,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,296,301,0,0,0,0,0,0,0,50
32588,-69,28,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
33588,-68,15,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,296,294,0,0,0,0,0,0,0,50
34588,-67,2035,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,290,298,0,0,0,0,0,0,0,50
35588,-66,219,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
36588,-65,48,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,300,0,0,0,0,0,0,0,50
37588,-64,21,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,300,0,0,0,0,0,0,0,50
38588,-63,26,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,298,0,0,0,0,0,0,0,50
39588,-62,1619,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
40588,-60,132,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,298,296,0,0,0,0,0,0,0,50
41588,-60,32,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,296,0,0,0,0,0,0,0,50
42588,-59,332,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,294,296,0,0,0,0,0,0,0,50
43588,-58,973,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,292,298,0,0,0,0,0,0,0,50
44588,-57,1727,3880,0,0,0,0,0,3880,0,0,0,0,0,0,0,296,296,0,0,0,0,0,0,0,50
