Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
723,-100,151,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,286,0,0,0,0,0,0,0,50
1725,-99,145,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,284,0,0,0,0,0,0,0,50
2722,-99,2494,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,1,50
3724,-97,1587,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,288,284,0,0,0,0,0,0,0,50
4722,-96,343,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
5724,-95,509,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,0,50
6725,-94,23,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,284,0,0,0,0,0,0,0,50
7723,-93,26,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,1,50
8725,-92,25,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
9723,-91,245,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
10725,-91,632,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,282,282,0,0,0,0,0,0,1,50
11723,-90,2086,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,0,50
12725,-89,76,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
13723,-88,172,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,280,0,0,0,0,0,0,0,50
14725,-87,1660,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,0,50
15723,-86,1061,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,282,284,0,0,0,0,0,0,1,50
16724,-85,445,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
17722,-84,1641,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,280,0,0,0,0,0,0,0,50
18724,-83,159,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,280,282,0,0,0,0,0,0,0,50
19725,-82,118,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,0,50
20723,-81,64,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,282,0,0,0,0,0,0,0,50
21725,-80,238,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,280,284,0,0,0,0,0,0,0,50
22723,-79,32,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,284,286,0,0,0,0,0,0,0,50
23725,-78,161,3683,0,0,0,0,0,3683,0,0,0,-310,0,0,0,286,282,0,0,0,0,0,0,0,50
