Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
522,-100,141,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,288,0,0,0,0,0,0,0,100
1524,-99,2033,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,286,288,0,0,0,0,0,0,0,100
2522,-98,1000,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,290,0,0,0,0,0,0,0,100
3521,-97,222,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,286,0,0,0,0,0,0,0,100
4523,-96,120,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,290,0,0,0,0,0,0,0,100
5521,-96,64,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,288,0,0,0,0,0,0,0,100
6523,-95,1374,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,286,0,0,0,0,0,0,0,100
7521,-94,563,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,288,0,0,0,0,0,0,0,100
8523,-93,791,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,290,0,0,0,0,0,0,0,100
9521,-92,565,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,286,286,0,0,0,0,0,0,0,100
10523,-91,2220,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,292,0,0,0,0,0,0,0,100
11521,-90,2325,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,286,0,0,0,0,0,0,0,100
12523,-89,2304,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,288,284,0,0,0,0,0,0,0,100
13521,-88,744,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,288,0,0,0,0,0,0,0,100
14523,-87,143,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,288,0,0,0,0,0,0,0,100
15521,-86,1226,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,290,0,0,0,0,0,0,0,100
16523,-85,2439,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,292,0,0,0,0,0,0,0,100
17521,-84,59,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,292,0,0,0,0,0,0,0,100
18523,-83,23,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,286,288,0,0,0,0,0,0,0,100
19521,-82,24,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,292,0,0,0,0,0,0,0,100
20523,-81,1229,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,290,0,0,0,0,0,0,0,100
21522,-80,2393,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,284,286,0,0,0,0,0,0,0,100
22524,-79,1917,4168,0,0,0,0,0,4168,0,0,0,-310,0,0,0,282,288,0,0,0,0,0,0,0,100
