Time,Voltage,Temperature,Temperature,Temperature,Time,Current
Second,,,,,second,A
,Voltage,Edge,Center,Tip,,Leakage-Current
1112,0.0035,147.6,187.4,184.3,1112,4.00E-04
1113,0.0035,147,186.6,183.6,1113,3.00E-04
1114,0.003,146.5,185.9,182.9,1114,3.00E-04
1115,0.003,146,185.1,182.2,1115,3.00E-04
1116,0.003,145.5,184.4,181.5,1116,3.00E-04
1117,0.0035,145,183.7,180.9,1117,4.00E-04
1118,0.003,144.6,183,180.3,1118,3.00E-04
1119,0.003,144.1,182.3,179.6,1119,3.00E-04
1120,0.003,143.6,181.6,179,1120,3.00E-04
1121,0.0035,143.1,181,178.4,1121,3.00E-04
1122,0.003,142.7,179.9,177.8,1122,3.00E-04
1123,0.0035,142.2,179.4,177.2,1123,3.00E-04
1124,0.0035,141.8,178.9,176.6,1124,3.00E-04
1125,0.0035,141.4,178.2,176,1125,3.00E-04
1126,0.0035,140.9,177.6,175.5,1126,3.00E-04
1127,0.0035,140.4,177,174.9,1127,3.00E-04
1128,0.003,140,176.2,174.3,1128,3.00E-04
1129,0.0035,139.5,175.4,173.8,1129,4.00E-04
1130,0.0035,139.1,175.1,173.2,1130,3.00E-04
1131,0.0035,138.7,174.5,172.6,1131,3.00E-04
1132,0.0035,138.3,173.8,172,1132,3.00E-04
1133,0.0035,137.8,173.2,171.5,1133,3.00E-04
1134,0.0035,137.4,172.6,170.9,1134,3.00E-04
1135,0.0035,137,172,170.4,1135,3.00E-04
1136,0.0035,136.6,171.4,169.8,1136,3.00E-04
1137,0.0035,136.1,170.5,169.2,1137,3.00E-04
1138,0.0035,135.7,170.3,168.6,1138,3.00E-04
1139,0.0035,135.4,169.6,168,1139,3.00E-04
1140,0.0035,135,169.1,167.5,1140,3.00E-04
1141,0.0035,134.7,168.5,167,1141,3.00E-04
1142,0.0035,134.4,167.9,166.4,1142,3.00E-04
1143,0.0035,134.1,167.3,165.9,1143,3.00E-04
1144,0.0035,133.8,166.7,165.3,1144,3.00E-04
1145,0.0035,133.4,165.8,164.8,1145,3.00E-04
1146,0.0035,133,165.6,164.3,1146,3.00E-04
1147,0.0035,132.6,165.1,163.8,1147,3.00E-04
1148,0.0035,132.2,164.6,163.2,1148,3.00E-04
1149,0.0035,131.8,164.1,162.7,1149,3.00E-04
1150,0.0035,131.5,163.5,162.2,1150,3.00E-04
1151,0.0035,131,163,161.8,1151,3.00E-04
1152,0.003,130.6,162.4,161.2,1152,3.00E-04
1153,0.0035,130.3,161.8,160.7,1153,3.00E-04
1154,0.0035,129.9,161.4,160.3,1154,3.00E-04
1155,0.0035,129.5,160.8,159.8,1155,3.00E-04
1156,0.0035,129.1,160.3,159.3,1156,3.00E-04
1157,0.0035,128.8,159.8,158.8,1157,4.00E-04
1158,0.0035,128.3,159.4,158.4,1158,3.00E-04
1159,0.0035,127.9,158.8,157.9,1159,3.00E-04
1160,0.0035,127.6,158.3,157.5,1160,3.00E-04
1161,0.003,127.2,157.8,157.1,1161,3.00E-04
1162,0.0035,126.9,157.3,156.6,1162,3.00E-04
1163,0.0035,126.6,156.8,156.1,1163,3.00E-04
1164,0.0035,126.2,156.3,155.6,1164,3.00E-04
1165,0.0035,125.8,155.9,155.2,1165,3.00E-04
1166,0.0035,125.5,155.4,154.7,1166,3.00E-04
1167,0.0035,125.1,154.9,154.3,1167,3.00E-04
1168,0.004,124.8,154.4,153.9,1168,3.00E-04
1169,0.0035,124.4,154,153.4,1169,3.00E-04
1170,0.003,124.1,153.3,152.9,1170,3.00E-04
1171,0.0035,123.8,152.9,152.5,1171,3.00E-04
1172,0.0035,123.4,152.5,152,1172,3.00E-04
1173,0.0035,123.1,152,151.6,1173,3.00E-04
1174,0.0035,122.7,151.6,151.2,1174,3.00E-04
1175,0.0035,122.4,150.7,150.7,1175,3.00E-04
1176,0.0035,122,150.4,150.3,1176,3.00E-04
1177,0.0035,121.7,150.2,149.9,1177,4.00E-04
1178,0.0035,121.4,149.7,149.5,1178,3.00E-04
1179,0.0035,121.1,149.3,149,1179,3.00E-04
1180,0.003,120.8,148.9,148.6,1180,3.00E-04
1181,0.0035,120.4,148.5,148.2,1181,3.00E-04
1182,0.0035,120.1,148,147.8,1182,3.00E-04
1183,0.0035,119.8,147.6,147.4,1183,3.00E-04
1184,0.0035,119.4,147.1,147,1184,3.00E-04
1185,0.0035,119.1,146.7,146.6,1185,3.00E-04
1186,0.0035,118.8,146.3,146.1,1186,3.00E-04
1187,0.0035,118.5,145.7,145.7,1187,3.00E-04
1188,0.0035,118.2,145.4,145.3,1188,3.00E-04
1189,0.0035,117.9,144.7,144.8,1189,3.00E-04
1190,0.003,117.6,144.2,144.4,1190,4.00E-04
1191,0.0035,117.3,144.1,144,1191,3.00E-04
1192,0.0035,117,143.4,143.6,1192,3.00E-04
1193,0.0035,116.7,143.3,143.3,1193,3.00E-04
1194,0.0035,116.4,142.9,142.9,1194,3.00E-04
1195,0.004,116,142.5,142.5,1195,4.00E-04
1196,0.0035,115.8,142,142.1,1196,3.00E-04
1197,0.0035,115.5,141.3,141.7,1197,3.00E-04
1198,0.0035,115.2,141.2,141.2,1198,3.00E-04
1199,0.0035,114.9,140.6,140.8,1199,3.00E-04
1200,0.0035,114.5,140.3,140.4,1200,3.00E-04
1201,0.0035,114.2,139.9,140,1201,3.00E-04
1202,0.0035,113.9,139.5,139.6,1202,3.00E-04
1203,0.0035,113.7,139.1,139.3,1203,3.00E-04
1204,0.0035,113.4,138.7,138.9,1204,3.00E-04
1205,0.0035,113.1,138.3,138.5,1205,3.00E-04
1206,0.0035,112.8,137.9,138.2,1206,3.00E-04
1207,0.0035,112.5,137.6,137.8,1207,3.00E-04
1208,0.0035,112.2,137.1,137.4,1208,3.00E-04
1209,0.003,111.9,136.9,137.1,1209,3.00E-04
1210,0.0035,111.7,136.5,136.7,1210,3.00E-04
1211,0.0035,111.4,136.1,136.3,1211,3.00E-04
1212,0.0035,111.1,135.7,136,1212,3.00E-04
1213,0.0035,110.8,135.4,135.7,1213,3.00E-04
1214,0.0035,110.6,135,135.4,1214,3.00E-04
1215,0.0035,110.3,134.7,135.2,1215,4.00E-04
1216,0.0035,110,134.3,135,1216,3.00E-04
1217,0.0035,109.7,133.9,134.7,1217,3.00E-04
1218,0.0035,109.4,133.6,134.5,1218,3.00E-04
1219,0.0035,109.1,133.2,134.2,1219,3.00E-04
1220,0.0035,108.8,132.8,133.9,1220,3.00E-04
1221,0.0035,108.6,132.5,133.6,1221,3.00E-04
1222,0.0035,108.3,132.2,133.3,1222,3.00E-04
1223,0.004,108.1,131.8,133,1223,3.00E-04
1224,0.004,107.8,131.4,132.7,1224,3.00E-04
1225,0.0035,107.5,131.1,132.4,1225,3.00E-04
1226,0.0035,107.3,130.7,132.1,1226,4.00E-04
1227,0.0035,107,130.4,131.8,1227,3.00E-04
1228,0.0035,106.8,130,131.4,1228,3.00E-04
1229,0.0035,106.5,129.7,131.1,1229,3.00E-04
1230,0.0035,106.2,129.4,130.8,1230,3.00E-04
1231,0.0035,106,129,130.4,1231,4.00E-04
1232,0.003,105.7,128.7,130.2,1232,3.00E-04
1233,0.0035,105.4,128.3,129.9,1233,3.00E-04
1234,0.0035,105.2,128,129.6,1234,3.00E-04
1235,0.0035,104.9,127.7,129.3,1235,3.00E-04
1236,0.0035,104.7,127.2,129,1236,3.00E-04
1237,0.0035,104.4,127,128.7,1237,3.00E-04
1238,0.003,104.2,126.7,128.4,1238,3.00E-04
1239,0.004,103.9,126.3,128.1,1239,3.00E-04
1240,0.0035,103.7,125.9,127.8,1240,4.00E-04
1241,0.0035,103.5,125.7,127.5,1241,3.00E-04
1242,0.004,103.2,125.5,127.2,1242,3.00E-04
1243,0.0035,103,125.1,126.9,1243,3.00E-04
1244,0.0035,102.8,124.8,126.7,1244,3.00E-04
1245,0.0035,102.5,124.5,126.3,1245,3.00E-04
1246,0.0035,102.3,124.1,126.1,1246,3.00E-04
1247,0.0035,102,123.8,125.8,1247,3.00E-04
1248,0.0035,101.8,123.5,125.6,1248,3.00E-04
1249,0.0035,101.5,123.2,125.3,1249,3.00E-04
1250,0.0035,101.3,122.8,125,1250,3.00E-04
1251,0.0035,101,122.6,124.7,1251,4.00E-04
1252,0.0035,100.8,122.3,124.4,1252,3.00E-04
1253,0.0035,100.6,121.9,124.1,1253,3.00E-04
1254,0.0035,100.4,121.4,123.8,1254,4.00E-04
1255,0.0035,100.1,121.3,123.5,1255,3.00E-04
1256,0.0035,99.9,121.1,123.1,1256,3.00E-04
1257,0.0035,99.7,120.8,122.8,1257,3.00E-04
1258,0.0035,99.4,120.4,122.5,1258,4.00E-04
1259,0.0035,99.2,120.2,122.2,1259,3.00E-04
1260,0.0035,99,119.9,121.9,1260,3.00E-04
1261,0.0035,98.8,119.6,121.6,1261,3.00E-04
1262,0.004,98.5,119.2,121.3,1262,3.00E-04
1263,0.0035,98.3,119,121,1263,3.00E-04
1264,0.0035,98.1,118.7,120.7,1264,3.00E-04
1265,0.0035,97.9,118.4,120.5,1265,3.00E-04
1266,0.0035,97.7,118.1,120.2,1266,3.00E-04
1267,0.0035,97.4,117.8,119.9,1267,--
--,--,--,--,--,--,--
