Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force
71854,-31,1773,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,311,0,0,0,0,0,0,1
72855,-30,1872,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,1
73855,-29,2114,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,1
74856,-28,1116,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,1
75856,-27,2096,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,307,0,0,0,0,0,0,1
76853,-26,449,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,1
77854,-25,15,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,1
78854,-24,76,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,0
79854,-23,501,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,0
80855,-22,1272,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,0
81856,-21,1159,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,309,309,0,0,0,0,0,0,1
82856,-20,1643,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,1
83853,-19,1671,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,1
84854,-18,804,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,1
85854,-17,201,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,1
86855,-16,218,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,1
87855,-15,2003,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,311,0,0,0,0,0,0,1
88856,-14,1678,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,1
89856,-13,14,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,311,0,0,0,0,0,0,1
90853,-12,55,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,313,0,0,0,0,0,0,1
91854,-11,31,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,305,0,0,0,0,0,0,1
92854,-10,15,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,1
93855,-9,98,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,1
94855,-8,39,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,307,0,0,0,0,0,0,1
95856,-7,1470,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,315,0,0,0,0,0,0,1
96856,-6,2043,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,309,0,0,0,0,0,0,2
97853,-5,1664,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,309,0,0,0,0,0,0,3
98854,-4,48,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,311,0,0,0,0,0,0,5
99855,-3,70,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,10
100856,-2,1131,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,303,0,0,0,0,0,0,16
101856,-1,1802,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,23
102856,0,1143,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,30
103853,1,28,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,36
104853,2,2051,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,311,0,0,0,0,0,0,41
105854,3,133,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,45
106854,4,1818,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,49
107855,5,132,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,309,0,0,0,0,0,0,53
108855,6,18,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,56
109856,7,19,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,309,0,0,0,0,0,0,59
110856,8,14,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,303,307,0,0,0,0,0,0,63
111853,9,64,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,301,305,0,0,0,0,0,0,67
112854,10,191,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,307,305,0,0,0,0,0,0,71
113854,11,23,3790,0,0,0,0,0,3790,0,0,0,-310,0,0,0,300,309,0,0,0,0,0,0,75
