"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"347","-2001","1147","3837","0","0","0","0","0","3837","0","0","0","-310","0","0","0","273","276","0","0","0","0","0","0","0"
"1347","-1180","2492","3837","0","0","0","0","0","3837","0","0","0","-310","0","0","0","276","273","0","0","0","0","0","0","0"
"2347","-185","2476","3837","0","0","0","0","0","3837","0","0","0","-310","0","0","0","273","276","0","0","0","0","0","0","0"
"3350","797","28","270","0","0","0","0","0","270","0","0","0","-310","0","0","0","294","280","0","0","0","0","0","0","2974"
"4347","893","292","224","0","0","0","0","0","224","0","0","0","-310","0","0","0","346","286","0","0","0","0","0","0","2473"
"5349","828","26","244","0","0","0","0","0","244","0","0","0","-310","0","0","0","376","301","0","0","0","0","0","0","85"
"6348","730","2421","251","0","0","0","0","0","251","0","0","0","-310","0","0","0","398","311","0","0","0","0","0","0","85"
"7349","633","2128","217","0","0","0","0","0","217","0","0","0","-310","0","0","0","411","325","0","0","0","0","0","0","85"
"8347","532","2310","205","0","0","0","0","0","205","0","0","0","-310","0","0","0","422","334","0","0","0","0","0","0","85"
"9349","433","2412","202","0","0","0","0","0","202","0","0","0","-310","0","0","0","435","348","0","0","0","0","0","0","85"
"10347","331","267","193","0","0","0","0","0","193","0","0","0","-310","0","0","0","449","357","0","0","0","0","0","0","85"
"11348","233","1594","187","0","0","0","0","0","187","0","0","0","-310","0","0","0","456","371","0","0","0","0","0","0","85"
"12349","134","187","188","0","0","0","0","0","188","0","0","0","-310","0","0","0","464","380","0","0","0","0","0","0","85"
"13350","36","1262","186","0","0","0","0","0","186","0","0","0","-310","0","0","0","475","390","0","0","0","0","0","0","85"
"14348","-65","1499","204","0","0","0","0","0","204","0","0","0","-310","0","0","0","486","403","0","0","0","0","0","0","85"
"15347","-165","84","225","0","0","0","0","0","225","0","0","0","-310","0","0","0","496","409","0","0","0","0","0","0","85"
"16347","-263","1490","217","0","0","0","0","0","217","0","0","0","-310","0","0","0","505","420","0","0","0","0","0","0","85"
"17348","-361","1525","193","0","0","0","0","0","193","0","0","0","-310","0","0","0","516","428","0","0","0","0","0","0","85"
"18350","-461","2438","195","0","0","0","0","0","195","0","0","0","-310","0","0","0","524","439","0","0","0","0","0","0","85"
"19347","-564","1983","195","0","0","0","0","0","195","0","0","0","-310","0","0","0","535","447","0","0","0","0","0","0","85"
"20348","-664","172","197","0","0","0","0","0","197","0","0","0","-310","0","0","0","547","458","0","0","0","0","0","0","85"
"21349","-764","2211","198","0","0","0","0","0","198","0","0","0","-310","0","0","0","556","467","0","0","0","0","0","0","85"
"22347","-864","28","205","0","0","0","0","0","205","0","0","0","-310","0","0","0","564","475","0","0","0","0","0","0","85"
"23349","-964","353","209","0","0","0","0","0","209","0","0","0","-310","0","0","0","581","488","0","0","0","0","0","0","85"
"24350","-1063","2274","219","0","0","0","0","0","219","0","0","0","-310","0","0","0","586","496","0","0","0","0","0","0","85"
