"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"695","-185","2102","3841","0","0","0","0","0","3841","0","0","0","-310","0","0","0","271","275","0","0","0","0","0","0","0"
"1695","-86","550","3841","0","0","0","0","0","3841","0","0","0","-310","0","0","0","271","275","0","0","0","0","0","0","0"
"2695","12","774","3841","0","0","0","0","0","3841","0","0","0","-310","0","0","0","273","275","0","0","0","0","0","0","40"
"3697","113","587","2844","0","0","0","0","0","2844","0","0","0","-310","0","0","0","275","273","0","0","0","0","0","0","590"
"4697","211","203","2352","0","0","0","0","0","2352","0","0","0","-310","0","0","0","280","276","0","0","0","0","0","0","513"
"5697","310","2137","1695","0","0","0","0","0","1695","0","0","0","-310","0","0","0","290","284","0","0","0","0","0","0","1234"
"6695","385","558","1459","0","0","0","0","0","1459","0","0","0","-310","0","0","0","313","301","0","0","0","0","0","0","2600"
"8694","515","2355","947","0","0","0","0","0","947","0","0","0","-310","0","0","0","361","330","0","0","0","0","0","0","3458"
"9697","483","78","897","0","0","0","0","0","897","0","0","0","-310","0","0","0","380","344","0","0","0","0","0","0","1777"
"10697","392","988","1286","0","0","0","0","0","1286","0","0","0","-310","0","0","0","401","359","0","0","0","0","0","0","13"
"11698","293","1324","2982","0","0","0","0","0","2982","0","0","0","-310","0","0","0","409","361","0","0","0","0","0","0","0"
"12695","271","42","2808","0","0","0","0","0","2808","0","0","0","-310","0","0","0","418","369","0","0","0","0","0","0","0"
"13696","271","1941","2865","0","0","0","0","0","2865","0","0","0","-310","0","0","0","422","375","0","0","0","0","0","0","0"
"14696","271","47","3053","0","0","0","0","0","3053","0","0","0","-310","0","0","0","428","380","0","0","0","0","0","0","1"
"15694","271","2280","3164","0","0","0","0","0","3164","0","0","0","-310","0","0","0","433","382","0","0","0","0","0","0","0"
"16697","271","52","3225","0","0","0","0","0","3225","0","0","0","-310","0","0","0","435","386","0","0","0","0","0","0","1"
"17697","271","138","3271","0","0","0","0","0","3271","0","0","0","-310","0","0","0","437","392","0","0","0","0","0","0","1"
"18694","271","163","3337","0","0","0","0","0","3337","0","0","0","-310","0","0","0","441","388","0","0","0","0","0","0","1"
"19694","271","417","3361","0","0","0","0","0","3361","0","0","0","-310","0","0","0","447","394","0","0","0","0","0","0","1"
"20697","271","44","3381","0","0","0","0","0","3381","0","0","0","-310","0","0","0","445","396","0","0","0","0","0","0","1"
"21696","271","722","3397","0","0","0","0","0","3397","0","0","0","-310","0","0","0","452","400","0","0","0","0","0","0","0"
"22695","271","161","3402","0","0","0","0","0","3402","0","0","0","-310","0","0","0","458","403","0","0","0","0","0","0","1"
"23694","271","39","3434","0","0","0","0","0","3434","0","0","0","-310","0","0","0","462","405","0","0","0","0","0","0","0"
"24694","271","54","3447","0","0","0","0","0","3447","0","0","0","-310","0","0","0","466","411","0","0","0","0","0","0","0"
"25696","271","216","3456","0","0","0","0","0","3456","0","0","0","-310","0","0","0","471","411","0","0","0","0","0","0","1"
"26694","271","265","3463","0","0","0","0","0","3463","0","0","0","-310","0","0","0","477","415","0","0","0","0","0","0","0"
"27697","271","30","3470","0","0","0","0","0","3470","0","0","0","-310","0","0","0","479","416","0","0","0","0","0","0","1"
"28694","271","150","3474","0","0","0","0","0","3474","0","0","0","-310","0","0","0","483","420","0","0","0","0","0","0","1"
"29695","271","174","3478","0","0","0","0","0","3478","0","0","0","-310","0","0","0","486","424","0","0","0","0","0","0","1"
"30697","271","1464","3482","0","0","0","0","0","3482","0","0","0","-310","0","0","0","490","428","0","0","0","0","0","0","1"
"31694","271","2448","3484","0","0","0","0","0","3484","0","0","0","-310","0","0","0","494","426","0","0","0","0","0","0","1"
"32695","271","38","3487","0","0","0","0","0","3487","0","0","0","-310","0","0","0","498","432","0","0","0","0","0","0","1"
"33697","271","100","3491","0","0","0","0","0","3491","0","0","0","-310","0","0","0","501","433","0","0","0","0","0","0","1"
"34695","271","61","3495","0","0","0","0","0","3495","0","0","0","-310","0","0","0","503","437","0","0","0","0","0","0","1"
"35694","271","366","3497","0","0","0","0","0","3497","0","0","0","-310","0","0","0","503","439","0","0","0","0","0","0","1"
"36696","271","52","3499","0","0","0","0","0","3499","0","0","0","-310","0","0","0","507","441","0","0","0","0","0","0","1"
"37694","271","1958","3500","0","0","0","0","0","3500","0","0","0","-310","0","0","0","513","445","0","0","0","0","0","0","1"
"38696","271","30","3503","0","0","0","0","0","3503","0","0","0","-310","0","0","0","515","447","0","0","0","0","0","0","1"
"39697","271","69","3504","0","0","0","0","0","3504","0","0","0","-310","0","0","0","515","447","0","0","0","0","0","0","1"
"40694","271","2464","3507","0","0","0","0","0","3507","0","0","0","-310","0","0","0","516","450","0","0","0","0","0","0","1"
"41695","271","208","3509","0","0","0","0","0","3509","0","0","0","-310","0","0","0","524","452","0","0","0","0","0","0","1"
"42696","271","341","3511","0","0","0","0","0","3511","0","0","0","-310","0","0","0","526","454","0","0","0","0","0","0","1"
"43697","271","192","3514","0","0","0","0","0","3514","0","0","0","-310","0","0","0","526","456","0","0","0","0","0","0","1"
"44695","271","2422","3516","0","0","0","0","0","3516","0","0","0","-310","0","0","0","526","458","0","0","0","0","0","0","1"
"45696","271","1624","3516","0","0","0","0","0","3516","0","0","0","-310","0","0","0","528","464","0","0","0","0","0","0","1"
"46694","271","502","3511","0","0","0","0","0","3511","0","0","0","-310","0","0","0","535","464","0","0","0","0","0","0","1"
"47695","271","1459","3508","0","0","0","0","0","3508","0","0","0","-310","0","0","0","533","466","0","0","0","0","0","0","1"
"48696","271","28","3514","0","0","0","0","0","3514","0","0","0","-310","0","0","0","537","469","0","0","0","0","0","0","1"
"49696","279","381","3509","0","0","0","0","0","3509","0","0","0","-310","0","0","0","543","473","0","0","0","0","0","0","1"
"50696","378","206","3313","0","0","0","0","0","3313","0","0","0","-310","0","0","0","543","471","0","0","0","0","0","0","173"
"51698","475","256","1719","0","0","0","0","0","1719","0","0","0","-310","0","0","0","545","477","0","0","0","0","0","0","1540"
"52695","535","297","124","0","0","0","0","0","124","0","0","0","-310","0","0","0","552","479","0","0","0","0","0","0","3576"
"53694","530","40","108","0","0","0","0","0","108","0","0","0","-310","0","0","0","566","488","0","0","0","0","0","0","2568"
"55697","521","103","98","0","0","0","0","0","98","0","0","0","-310","0","0","0","590","509","0","0","0","0","0","0","1743"
"56696","521","91","96","0","0","0","0","0","96","0","0","0","-310","0","0","0","605","522","0","0","0","0","0","0","1730"
"57694","521","113","95","0","0","0","0","0","95","0","0","0","-310","0","0","0","620","533","0","0","0","0","0","0","1721"
"58696","521","1008","93","0","0","0","0","0","93","0","0","0","-310","0","0","0","632","545","0","0","0","0","0","0","1712"
"59694","521","973","92","0","0","0","0","0","92","0","0","0","-310","0","0","0","649","558","0","0","0","0","0","0","1707"
"60696","521","1421","92","0","0","0","0","0","92","0","0","0","-310","0","0","0","656","567","0","0","0","0","0","0","1704"
"61697","521","1298","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","671","581","0","0","0","0","0","0","1701"
"62695","521","1530","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","679","592","0","0","0","0","0","0","1698"
"63696","521","2210","90","0","0","0","0","0","90","0","0","0","-310","0","0","0","692","601","0","0","0","0","0","0","1697"
"64694","521","53","90","0","0","0","0","0","90","0","0","0","-310","0","0","0","701","611","0","0","0","0","0","0","1697"
"65696","521","28","90","0","0","0","0","0","90","0","0","0","-310","0","0","0","711","622","0","0","0","0","0","0","1697"
"66694","521","1711","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","720","632","0","0","0","0","0","0","1699"
"67695","521","37","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","733","645","0","0","0","0","0","0","1700"
"68697","521","22","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","739","654","0","0","0","0","0","0","1703"
"69694","521","1608","91","0","0","0","0","0","91","0","0","0","-310","0","0","0","749","662","0","0","0","0","0","0","1706"
"70696","521","2227","92","0","0","0","0","0","92","0","0","0","-310","0","0","0","754","669","0","0","0","0","0","0","1709"
"71697","521","2293","92","0","0","0","0","0","92","0","0","0","-310","0","0","0","764","686","0","0","0","0","0","0","1713"
"72697","521","240","93","0","0","0","0","0","93","0","0","0","-310","0","0","0","777","698","0","0","0","0","0","0","1716"
"73695","521","2403","94","0","0","0","0","0","94","0","0","0","-310","0","0","0","784","707","0","0","0","0","0","0","1720"
"74695","521","1880","95","0","0","0","0","0","95","0","0","0","-310","0","0","0","790","718","0","0","0","0","0","0","1724"
"75696","521","936","95","0","0","0","0","0","95","0","0","0","-310","0","0","0","803","724","0","0","0","0","0","0","1729"
"76694","521","298","96","0","0","0","0","0","96","0","0","0","-310","0","0","0","811","735","0","0","0","0","0","0","1733"
"77697","521","1223","97","0","0","0","0","0","97","0","0","0","-310","0","0","0","820","743","0","0","0","0","0","0","1737"
"78695","521","366","99","0","0","0","0","0","99","0","0","0","-310","0","0","0","830","756","0","0","0","0","0","0","1741"
"79696","521","1639","101","0","0","0","0","0","101","0","0","0","-310","0","0","0","837","766","0","0","0","0","0","0","1744"
"80697","521","2427","103","0","0","0","0","0","103","0","0","0","-310","0","0","0","847","773","0","0","0","0","0","0","1747"
"81695","521","45","105","0","0","0","0","0","105","0","0","0","-310","0","0","0","852","781","0","0","0","0","0","0","1746"
"82696","521","2299","107","0","0","0","0","0","107","0","0","0","-310","0","0","0","862","794","0","0","0","0","0","0","1742"
"83694","521","2205","109","0","0","0","0","0","109","0","0","0","-310","0","0","0","875","801","0","0","0","0","0","0","1733"
"84697","521","2356","110","0","0","0","0","0","110","0","0","0","-310","0","0","0","883","815","0","0","0","0","0","0","1721"
"85695","521","64","109","0","0","0","0","0","109","0","0","0","-310","0","0","0","892","822","0","0","0","0","0","0","1710"
"86697","521","84","109","0","0","0","0","0","109","0","0","0","-310","0","0","0","903","832","0","0","0","0","0","0","1698"
"87695","521","39","107","0","0","0","0","0","107","0","0","0","-310","0","0","0","909","849","0","0","0","0","0","0","1686"
"88697","521","903","106","0","0","0","0","0","106","0","0","0","-310","0","0","0","918","854","0","0","0","0","0","0","1674"
"89695","521","231","103","0","0","0","0","0","103","0","0","0","-310","0","0","0","928","864","0","0","0","0","0","0","1662"
"90696","521","239","98","0","0","0","0","0","98","0","0","0","-310","0","0","0","941","875","0","0","0","0","0","0","1649"
"91694","521","306","92","0","0","0","0","0","92","0","0","0","-310","0","0","0","947","886","0","0","0","0","0","0","1637"
"92696","521","43","87","0","0","0","0","0","87","0","0","0","-310","0","0","0","960","901","0","0","0","0","0","0","1625"
"93694","521","34","82","0","0","0","0","0","82","0","0","0","-310","0","0","0","967","913","0","0","0","0","0","0","1613"
"94696","521","52","77","0","0","0","0","0","77","0","0","0","-310","0","0","0","981","920","0","0","0","0","0","0","1601"
"95694","521","1975","72","0","0","0","0","0","72","0","0","0","-310","0","0","0","996","932","0","0","0","0","0","0","1591"
"96695","521","1597","68","0","0","0","0","0","68","0","0","0","-310","0","0","0","998","947","0","0","0","0","0","0","1580"
"97697","521","2415","64","0","0","0","0","0","64","0","0","0","-310","0","0","0","1009","958","0","0","0","0","0","0","1570"
"98697","521","1418","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","1017","967","0","0","0","0","0","0","1561"
"99696","521","2284","56","0","0","0","0","0","56","0","0","0","-310","0","0","0","1028","977","0","0","0","0","0","0","1552"
"100694","521","197","52","0","0","0","0","0","52","0","0","0","-310","0","0","0","1036","988","0","0","0","0","0","0","1543"
"101697","521","166","47","0","0","0","0","0","47","0","0","0","-310","0","0","0","1043","1001","0","0","0","0","0","0","1535"
"102697","521","64","43","0","0","0","0","0","43","0","0","0","-310","0","0","0","1051","1009","0","0","0","0","0","0","1528"
"103696","521","318","40","0","0","0","0","0","40","0","0","0","-310","0","0","0","1057","1022","0","0","0","0","0","0","1520"
"104695","521","58","37","0","0","0","0","0","37","0","0","0","-310","0","0","0","1064","1034","0","0","0","0","0","0","1514"
"105694","521","40","35","0","0","0","0","0","35","0","0","0","-310","0","0","0","1066","1040","0","0","0","0","0","0","1507"
"106696","521","497","33","0","0","0","0","0","33","0","0","0","-310","0","0","0","1070","1049","0","0","0","0","0","0","1500"
"107695","521","516","31","0","0","0","0","0","31","0","0","0","-310","0","0","0","1078","1062","0","0","0","0","0","0","1495"
"108697","521","1712","30","0","0","0","0","0","30","0","0","0","-310","0","0","0","1078","1068","0","0","0","0","0","0","1490"
"109694","521","1444","29","0","0","0","0","0","29","0","0","0","-310","0","0","0","1078","1078","0","0","0","0","0","0","1485"
"110696","521","2253","28","0","0","0","0","0","28","0","0","0","-310","0","0","0","1083","1078","0","0","0","0","0","0","1480"
"111697","521","392","27","0","0","0","0","0","27","0","0","0","-310","0","0","0","1087","1083","0","0","0","0","0","0","1475"
