"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"343","-100","1391","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","280","0","0","0","0","0","0","0"
"1342","-93","397","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","278","273","0","0","0","0","0","0","0"
"2344","-83","21","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","278","278","0","0","0","0","0","0","0"
"3342","-73","26","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","280","0","0","0","0","0","0","0"
"4341","-63","26","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","278","0","0","0","0","0","0","0"
"5343","-53","2359","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","278","278","0","0","0","0","0","0","0"
"6341","-43","547","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","280","0","0","0","0","0","0","0"
"7343","-33","292","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","276","0","0","0","0","0","0","0"
"8341","-23","2294","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","280","276","0","0","0","0","0","0","0"
"9344","-13","113","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","278","278","0","0","0","0","0","0","0"
"10342","-3","251","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","278","282","0","0","0","0","0","0","8"
"11341","7","2152","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","282","276","0","0","0","0","0","0","75"
"12343","17","203","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","284","278","0","0","0","0","0","0","123"
"13341","27","71","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","275","276","0","0","0","0","0","0","175"
"14344","37","276","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","278","0","0","0","0","0","0","119"
"15342","46","1561","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","273","278","0","0","0","0","0","0","268"
"16344","56","417","4277","0","0","0","0","0","4277","0","0","0","-310","0","0","0","276","278","0","0","0","0","0","0","292"
"17344","60","40","4003","0","0","0","0","0","4003","0","0","0","-310","0","0","0","294","280","0","0","0","0","0","0","25"
"18341","60","1159","3990","0","0","0","0","0","3990","0","0","0","-310","0","0","0","336","278","0","0","0","0","0","0","10"
"19343","60","45","4015","0","0","0","0","0","4015","0","0","0","-310","0","0","0","376","280","0","0","0","0","0","0","11"
"20341","60","47","3995","0","0","0","0","0","3995","0","0","0","-310","0","0","0","403","282","0","0","0","0","0","0","11"
"21341","60","136","4007","0","0","0","0","0","4007","0","0","0","-310","0","0","0","422","284","0","0","0","0","0","0","12"
"22341","60","1048","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","445","286","0","0","0","0","0","0","12"
"23343","60","508","4011","0","0","0","0","0","4011","0","0","0","-310","0","0","0","458","284","0","0","0","0","0","0","12"
"24344","60","512","4002","0","0","0","0","0","4002","0","0","0","-310","0","0","0","473","284","0","0","0","0","0","0","12"
"25342","60","125","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","484","286","0","0","0","0","0","0","13"
"26343","60","1093","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","494","288","0","0","0","0","0","0","13"
"27343","60","1874","4000","0","0","0","0","0","4000","0","0","0","-310","0","0","0","505","286","0","0","0","0","0","0","13"
"28343","60","40","4005","0","0","0","0","0","4005","0","0","0","-310","0","0","0","518","290","0","0","0","0","0","0","12"
"29342","60","546","4025","0","0","0","0","0","4025","0","0","0","-310","0","0","0","524","290","0","0","0","0","0","0","14"
"30341","60","1017","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","530","292","0","0","0","0","0","0","14"
"31342","60","2491","3991","0","0","0","0","0","3991","0","0","0","-310","0","0","0","535","296","0","0","0","0","0","0","12"
"32343","60","2120","4004","0","0","0","0","0","4004","0","0","0","-310","0","0","0","549","300","0","0","0","0","0","0","12"
"33343","60","59","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","554","300","0","0","0","0","0","0","12"
"34341","60","2419","3991","0","0","0","0","0","3991","0","0","0","-310","0","0","0","562","296","0","0","0","0","0","0","11"
"35344","60","25","4009","0","0","0","0","0","4009","0","0","0","-310","0","0","0","569","301","0","0","0","0","0","0","10"
"36344","60","99","4014","0","0","0","0","0","4014","0","0","0","-310","0","0","0","573","303","0","0","0","0","0","0","11"
"37342","60","531","4002","0","0","0","0","0","4002","0","0","0","-310","0","0","0","575","303","0","0","0","0","0","0","10"
"38343","60","1672","4009","0","0","0","0","0","4009","0","0","0","-310","0","0","0","583","305","0","0","0","0","0","0","10"
"39344","60","369","4003","0","0","0","0","0","4003","0","0","0","-310","0","0","0","590","309","0","0","0","0","0","0","10"
"40343","60","1281","3994","0","0","0","0","0","3994","0","0","0","-310","0","0","0","592","311","0","0","0","0","0","0","10"
"41341","60","162","3973","0","0","0","0","0","3973","0","0","0","-310","0","0","0","600","313","0","0","0","0","0","0","8"
"42343","60","225","3993","0","0","0","0","0","3993","0","0","0","-310","0","0","0","613","309","0","0","0","0","0","0","9"
"43344","60","1621","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","620","311","0","0","0","0","0","0","8"
"44341","60","283","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","624","319","0","0","0","0","0","0","9"
"45344","60","861","4003","0","0","0","0","0","4003","0","0","0","-310","0","0","0","628","317","0","0","0","0","0","0","9"
"46342","60","2413","4001","0","0","0","0","0","4001","0","0","0","-310","0","0","0","633","321","0","0","0","0","0","0","8"
"47342","60","1543","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","635","317","0","0","0","0","0","0","8"
"48344","60","2098","4010","0","0","0","0","0","4010","0","0","0","-310","0","0","0","637","321","0","0","0","0","0","0","8"
"49341","60","386","4011","0","0","0","0","0","4011","0","0","0","-310","0","0","0","639","326","0","0","0","0","0","0","8"
"50342","60","78","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","643","330","0","0","0","0","0","0","8"
"51344","60","234","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","647","328","0","0","0","0","0","0","8"
"52344","60","1071","4011","0","0","0","0","0","4011","0","0","0","-310","0","0","0","649","326","0","0","0","0","0","0","7"
"53343","60","2313","4004","0","0","0","0","0","4004","0","0","0","-310","0","0","0","654","328","0","0","0","0","0","0","7"
"54342","60","49","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","662","332","0","0","0","0","0","0","7"
"55341","60","598","3995","0","0","0","0","0","3995","0","0","0","-310","0","0","0","666","332","0","0","0","0","0","0","6"
"56343","60","2356","3988","0","0","0","0","0","3988","0","0","0","-310","0","0","0","669","336","0","0","0","0","0","0","7"
"57342","60","1810","3991","0","0","0","0","0","3991","0","0","0","-310","0","0","0","677","336","0","0","0","0","0","0","6"
"58343","60","2437","3992","0","0","0","0","0","3992","0","0","0","-310","0","0","0","684","336","0","0","0","0","0","0","7"
"59344","60","1516","3992","0","0","0","0","0","3992","0","0","0","-310","0","0","0","690","340","0","0","0","0","0","0","7"
"60342","60","1480","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","694","340","0","0","0","0","0","0","8"
"61343","60","946","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","701","340","0","0","0","0","0","0","8"
"62342","60","239","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","701","340","0","0","0","0","0","0","8"
"63344","60","326","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","709","348","0","0","0","0","0","0","8"
"64342","60","1645","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","711","346","0","0","0","0","0","0","8"
"65342","60","1563","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","715","350","0","0","0","0","0","0","9"
"66341","60","405","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","716","351","0","0","0","0","0","0","9"
"67342","60","115","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","716","351","0","0","0","0","0","0","9"
"68342","60","70","4001","0","0","0","0","0","4001","0","0","0","-310","0","0","0","724","355","0","0","0","0","0","0","10"
"69343","60","2111","4001","0","0","0","0","0","4001","0","0","0","-310","0","0","0","726","359","0","0","0","0","0","0","10"
"70344","60","149","4004","0","0","0","0","0","4004","0","0","0","-310","0","0","0","732","359","0","0","0","0","0","0","10"
"71342","60","1460","4001","0","0","0","0","0","4001","0","0","0","-310","0","0","0","733","357","0","0","0","0","0","0","11"
"72342","60","507","4000","0","0","0","0","0","4000","0","0","0","-310","0","0","0","737","359","0","0","0","0","0","0","11"
"73344","60","2342","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","741","357","0","0","0","0","0","0","10"
"74343","60","25","3999","0","0","0","0","0","3999","0","0","0","-310","0","0","0","747","361","0","0","0","0","0","0","11"
"75343","60","305","4003","0","0","0","0","0","4003","0","0","0","-310","0","0","0","750","361","0","0","0","0","0","0","12"
"76342","60","1591","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","750","361","0","0","0","0","0","0","12"
"77343","60","2192","4003","0","0","0","0","0","4003","0","0","0","-310","0","0","0","752","369","0","0","0","0","0","0","12"
"78343","60","1632","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","758","369","0","0","0","0","0","0","13"
"79343","60","1857","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","762","365","0","0","0","0","0","0","12"
"80343","60","78","4009","0","0","0","0","0","4009","0","0","0","-310","0","0","0","764","373","0","0","0","0","0","0","12"
"81343","60","71","4011","0","0","0","0","0","4011","0","0","0","-310","0","0","0","766","373","0","0","0","0","0","0","13"
"82343","60","2377","4012","0","0","0","0","0","4012","0","0","0","-310","0","0","0","767","371","0","0","0","0","0","0","14"
"83344","60","316","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","767","373","0","0","0","0","0","0","13"
"84342","60","2224","4013","0","0","0","0","0","4013","0","0","0","-310","0","0","0","767","378","0","0","0","0","0","0","14"
"85342","60","23","4011","0","0","0","0","0","4011","0","0","0","-310","0","0","0","769","375","0","0","0","0","0","0","14"
"86344","60","2062","3993","0","0","0","0","0","3993","0","0","0","-310","0","0","0","775","378","0","0","0","0","0","0","14"
"87344","60","175","3991","0","0","0","0","0","3991","0","0","0","-310","0","0","0","781","380","0","0","0","0","0","0","14"
"88343","60","540","3996","0","0","0","0","0","3996","0","0","0","-310","0","0","0","788","380","0","0","0","0","0","0","15"
"89341","60","1503","4006","0","0","0","0","0","4006","0","0","0","-310","0","0","0","798","378","0","0","0","0","0","0","16"
"90341","60","255","4004","0","0","0","0","0","4004","0","0","0","-310","0","0","0","796","386","0","0","0","0","0","0","15"
"91344","60","610","4005","0","0","0","0","0","4005","0","0","0","-310","0","0","0","800","386","0","0","0","0","0","0","15"
"92343","60","79","4009","0","0","0","0","0","4009","0","0","0","-310","0","0","0","805","390","0","0","0","0","0","0","16"
"93344","60","22","4014","0","0","0","0","0","4014","0","0","0","-310","0","0","0","809","390","0","0","0","0","0","0","15"
"94342","60","30","4016","0","0","0","0","0","4016","0","0","0","-310","0","0","0","807","394","0","0","0","0","0","0","16"
"95344","60","285","4004","0","0","0","0","0","4004","0","0","0","-310","0","0","0","809","394","0","0","0","0","0","0","16"
"96343","60","676","4002","0","0","0","0","0","4002","0","0","0","-310","0","0","0","813","394","0","0","0","0","0","0","15"
"97343","60","21","4007","0","0","0","0","0","4007","0","0","0","-310","0","0","0","820","394","0","0","0","0","0","0","17"
