"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"602","-2922","67","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","286","286","0","0","0","0","0","0","0"
"1601","-1498","1235","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","282","290","0","0","0","0","0","0","0"
"2601","-32","76","2991","0","0","0","0","0","2991","0","0","0","-310","0","0","0","286","290","0","0","0","0","0","0","0"
"3603","345","55","2036","0","0","0","0","0","2036","0","0","0","-310","0","0","0","301","296","0","0","0","0","0","0","617"
"4604","345","35","2036","0","0","0","0","0","2036","0","0","0","-310","0","0","0","336","309","0","0","0","0","0","0","444"
"5601","345","1250","2420","0","0","0","0","0","2420","0","0","0","-310","0","0","0","375","313","0","0","0","0","0","0","387"
"6603","345","409","2546","0","0","0","0","0","2546","0","0","0","-310","0","0","0","428","317","0","0","0","0","0","0","363"
"7602","345","95","2152","0","0","0","0","0","2152","0","0","0","-310","0","0","0","479","323","0","0","0","0","0","0","340"
"8600","345","111","2658","0","0","0","0","0","2658","0","0","0","-310","0","0","0","530","328","0","0","0","0","0","0","330"
"9600","345","199","2981","0","0","0","0","0","2981","0","0","0","-310","0","0","0","562","332","0","0","0","0","0","0","320"
"10601","345","705","3104","0","0","0","0","0","3104","0","0","0","-310","0","0","0","590","338","0","0","0","0","0","0","312"
"11601","345","2417","3178","0","0","0","0","0","3178","0","0","0","-310","0","0","0","616","342","0","0","0","0","0","0","308"
"12600","345","330","3229","0","0","0","0","0","3229","0","0","0","-310","0","0","0","628","348","0","0","0","0","0","0","305"
"13600","345","518","3326","0","0","0","0","0","3326","0","0","0","-310","0","0","0","645","351","0","0","0","0","0","0","304"
"14603","345","47","3358","0","0","0","0","0","3358","0","0","0","-310","0","0","0","658","355","0","0","0","0","0","0","305"
"15601","345","1472","3382","0","0","0","0","0","3382","0","0","0","-310","0","0","0","660","361","0","0","0","0","0","0","305"
"16601","345","25","3405","0","0","0","0","0","3405","0","0","0","-310","0","0","0","666","363","0","0","0","0","0","0","305"
"17602","345","2084","3420","0","0","0","0","0","3420","0","0","0","-310","0","0","0","671","369","0","0","0","0","0","0","304"
"18602","345","340","3432","0","0","0","0","0","3432","0","0","0","-310","0","0","0","675","369","0","0","0","0","0","0","119"
"19603","345","2371","3441","0","0","0","0","0","3441","0","0","0","-310","0","0","0","671","375","0","0","0","0","0","0","211"
"20603","345","178","3448","0","0","0","0","0","3448","0","0","0","-310","0","0","0","673","378","0","0","0","0","0","0","302"
"21603","345","218","3456","0","0","0","0","0","3456","0","0","0","-310","0","0","0","677","378","0","0","0","0","0","0","301"
"22603","345","352","3461","0","0","0","0","0","3461","0","0","0","-310","0","0","0","679","386","0","0","0","0","0","0","300"
"23603","345","49","3466","0","0","0","0","0","3466","0","0","0","-310","0","0","0","681","384","0","0","0","0","0","0","300"
"24603","345","317","3470","0","0","0","0","0","3470","0","0","0","-310","0","0","0","679","386","0","0","0","0","0","0","300"
"25602","345","807","3473","0","0","0","0","0","3473","0","0","0","-310","0","0","0","679","392","0","0","0","0","0","0","299"
"26601","345","59","3476","0","0","0","0","0","3476","0","0","0","-310","0","0","0","683","398","0","0","0","0","0","0","299"
"27600","345","1092","3479","0","0","0","0","0","3479","0","0","0","-310","0","0","0","679","396","0","0","0","0","0","0","298"
"28600","345","300","3481","0","0","0","0","0","3481","0","0","0","-310","0","0","0","683","401","0","0","0","0","0","0","298"
"29600","345","28","3483","0","0","0","0","0","3483","0","0","0","-310","0","0","0","684","403","0","0","0","0","0","0","298"
"30601","345","1865","3485","0","0","0","0","0","3485","0","0","0","-310","0","0","0","690","407","0","0","0","0","0","0","297"
"31602","345","985","3487","0","0","0","0","0","3487","0","0","0","-310","0","0","0","690","409","0","0","0","0","0","0","297"
"32602","345","85","3488","0","0","0","0","0","3488","0","0","0","-310","0","0","0","690","409","0","0","0","0","0","0","296"
"33603","345","21","3488","0","0","0","0","0","3488","0","0","0","-310","0","0","0","696","413","0","0","0","0","0","0","296"
"34603","345","324","3483","0","0","0","0","0","3483","0","0","0","-310","0","0","0","700","416","0","0","0","0","0","0","295"
"35600","345","229","3435","0","0","0","0","0","3435","0","0","0","-310","0","0","0","703","416","0","0","0","0","0","0","295"
"36600","345","35","3420","0","0","0","0","0","3420","0","0","0","-310","0","0","0","709","418","0","0","0","0","0","0","293"
