"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"220","-1400","1692","4044","0","0","0","0","0","4044","0","0","0","-310","0","0","0","273","273","0","0","0","0","0","0","0"
"1222","-938","66","4043","0","0","0","0","0","4043","0","0","0","-310","0","0","0","273","269","0","0","0","0","0","0","0"
"2221","-224","232","4043","0","0","0","0","0","4043","0","0","0","-310","0","0","0","275","271","0","0","0","0","0","0","0"
"3223","124","211","3577","0","0","0","0","0","3577","0","0","0","-310","0","0","0","280","275","0","0","0","0","0","0","54"
"4223","124","1953","3688","0","0","0","0","0","3688","0","0","0","-310","0","0","0","334","273","0","0","0","0","0","0","104"
"5220","124","27","3865","0","0","0","0","0","3865","0","0","0","-310","0","0","0","382","275","0","0","0","0","0","0","121"
"6221","124","2081","3883","0","0","0","0","0","3883","0","0","0","-310","0","0","0","407","275","0","0","0","0","0","0","108"
"7222","124","86","3880","0","0","0","0","0","3880","0","0","0","-310","0","0","0","420","276","0","0","0","0","0","0","97"
"8219","124","1014","3893","0","0","0","0","0","3893","0","0","0","-310","0","0","0","424","278","0","0","0","0","0","0","88"
"9220","124","56","3905","0","0","0","0","0","3905","0","0","0","-310","0","0","0","426","282","0","0","0","0","0","0","83"
"10222","124","2025","3924","0","0","0","0","0","3924","0","0","0","-310","0","0","0","426","276","0","0","0","0","0","0","79"
"11220","124","32","3943","0","0","0","0","0","3943","0","0","0","-310","0","0","0","416","276","0","0","0","0","0","0","78"
"12220","124","181","3979","0","0","0","0","0","3979","0","0","0","-310","0","0","0","411","282","0","0","0","0","0","0","77"
"13220","124","33","3983","0","0","0","0","0","3983","0","0","0","-310","0","0","0","396","282","0","0","0","0","0","0","74"
"14219","124","334","3986","0","0","0","0","0","3986","0","0","0","-310","0","0","0","386","284","0","0","0","0","0","0","72"
"15221","124","1794","3988","0","0","0","0","0","3988","0","0","0","-310","0","0","0","376","284","0","0","0","0","0","0","70"
"16220","124","1592","3989","0","0","0","0","0","3989","0","0","0","-310","0","0","0","371","286","0","0","0","0","0","0","68"
"17222","124","63","3991","0","0","0","0","0","3991","0","0","0","-310","0","0","0","363","284","0","0","0","0","0","0","66"
"18222","124","1780","3992","0","0","0","0","0","3992","0","0","0","-310","0","0","0","357","284","0","0","0","0","0","0","65"
"19220","124","24","3993","0","0","0","0","0","3993","0","0","0","-310","0","0","0","355","286","0","0","0","0","0","0","64"
"20222","124","1461","3993","0","0","0","0","0","3993","0","0","0","-310","0","0","0","351","286","0","0","0","0","0","0","63"
"21221","124","2388","3994","0","0","0","0","0","3994","0","0","0","-310","0","0","0","342","284","0","0","0","0","0","0","62"
"22220","124","1539","3994","0","0","0","0","0","3994","0","0","0","-310","0","0","0","346","288","0","0","0","0","0","0","61"
"23222","124","1731","3995","0","0","0","0","0","3995","0","0","0","-310","0","0","0","344","288","0","0","0","0","0","0","60"
"24222","124","2094","3995","0","0","0","0","0","3995","0","0","0","-310","0","0","0","338","288","0","0","0","0","0","0","60"
"25220","124","2263","3995","0","0","0","0","0","3995","0","0","0","-310","0","0","0","340","288","0","0","0","0","0","0","59"
"26220","124","1490","3996","0","0","0","0","0","3996","0","0","0","-310","0","0","0","338","288","0","0","0","0","0","0","59"
"27219","124","236","3996","0","0","0","0","0","3996","0","0","0","-310","0","0","0","338","286","0","0","0","0","0","0","58"
"28222","124","167","3996","0","0","0","0","0","3996","0","0","0","-310","0","0","0","334","290","0","0","0","0","0","0","57"
"29221","124","731","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","332","286","0","0","0","0","0","0","57"
"30220","124","1246","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","332","290","0","0","0","0","0","0","57"
"31219","124","2455","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","332","288","0","0","0","0","0","0","56"
"32221","124","227","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","330","292","0","0","0","0","0","0","56"
"33220","124","1114","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","330","288","0","0","0","0","0","0","56"
"34219","124","191","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","328","290","0","0","0","0","0","0","55"
"35222","124","2204","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","328","290","0","0","0","0","0","0","55"
"36221","124","61","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","326","288","0","0","0","0","0","0","55"
"37220","124","2376","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","325","290","0","0","0","0","0","0","122"
"38219","124","22","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","325","288","0","0","0","0","0","0","54"
"39222","124","81","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","328","290","0","0","0","0","0","0","54"
"40222","124","2220","3998","0","0","0","0","0","3998","0","0","0","-310","0","0","0","326","288","0","0","0","0","0","0","54"
