"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"748","-2688","211","4042","0","0","0","0","0","4042","0","0","0","-310","0","0","0","284","284","0","0","0","0","0","0","3"
"1751","-1261","1437","4042","0","0","0","0","0","4042","0","0","0","-310","0","0","0","278","280","0","0","0","0","0","0","0"
"2750","159","2509","2166","0","0","0","0","0","2166","0","0","0","-310","0","0","0","280","284","0","0","0","0","0","0","20"
"3751","293","279","2732","0","0","0","0","0","2732","0","0","0","-310","0","0","0","323","290","0","0","0","0","0","0","326"
"4748","293","1541","3031","0","0","0","0","0","3031","0","0","0","-310","0","0","0","390","294","0","0","0","0","0","0","210"
"5748","293","2139","31","0","0","0","0","0","31","0","0","0","-310","0","0","0","471","288","0","0","0","0","0","0","203"
"6751","293","1676","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","532","294","0","0","0","0","0","0","188"
"7749","293","46","15","0","0","0","0","0","15","0","0","0","-310","0","0","0","569","300","0","0","0","0","0","0","137"
"8750","293","1483","11","0","0","0","0","0","11","0","0","0","-310","0","0","0","720","319","0","0","0","0","0","0","200"
"9750","293","87","86","0","0","0","0","0","86","0","0","0","-310","0","0","0","1123","662","0","0","0","0","0","0","142"
"10748","293","1867","84","0","0","0","0","0","84","0","0","0","-310","0","0","0","2725","3321","0","0","0","0","0","0","63"
"11749","293","463","149","0","0","0","0","0","149","0","0","0","-310","0","0","0","3933","4583","0","0","0","0","0","0","83"
"12750","293","342","32","0","0","0","0","0","32","0","0","0","-310","0","0","0","4358","4910","0","0","0","0","0","0","142"
"13751","293","2486","18","0","0","0","0","0","18","0","0","0","-310","0","0","0","4834","30834","0","0","0","0","0","0","58"
"14749","293","2052","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","30834","30834","0","0","0","0","0","0","1"
"15750","293","289","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","30834","30834","0","0","0","0","0","0","5"
"16751","293","1674","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","30834","30834","0","0","0","0","0","0","0"
"17750","293","133","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","30834","30834","0","0","0","0","0","0","0"
"18749","293","97","11","0","0","0","0","0","11","0","0","0","-310","0","0","0","30834","30834","0","0","0","0","0","0","0"
"19748","293","866","16","0","0","0","0","0","16","0","0","0","-310","0","0","0","4917","2425","0","0","0","0","0","0","1"
"20751","293","2191","14","0","0","0","0","0","14","0","0","0","-310","0","0","0","2808","847","0","0","0","0","0","0","2"
"21749","293","2235","7","0","0","0","0","0","7","0","0","0","-310","0","0","0","1032","445","0","0","0","0","0","0","2"
"22751","293","39","4","0","0","0","0","0","4","0","0","0","-310","0","0","0","573","334","0","0","0","0","0","0","2"
"23749","293","124","6","0","0","0","0","0","6","0","0","0","-310","0","0","0","426","300","0","0","0","0","0","0","3"
"24748","293","335","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","348","284","0","0","0","0","0","0","3"
"25748","293","481","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","305","276","0","0","0","0","0","0","7"
"26751","293","168","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","290","275","0","0","0","0","0","0","7"
"27749","293","778","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","275","271","0","0","0","0","0","0","8"
"28750","293","1511","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","273","269","0","0","0","0","0","0","0"
"29748","293","34","2","0","0","0","0","0","2","0","0","0","-310","0","0","0","271","271","0","0","0","0","0","0","0"
"30750","293","2464","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","267","269","0","0","0","0","0","0","0"
"31751","293","2326","11","0","0","0","0","0","11","0","0","0","-310","0","0","0","265","265","0","0","0","0","0","0","7"
"32749","293","574","54","0","0","0","0","0","54","0","0","0","-310","0","0","0","267","265","0","0","0","0","0","0","7"
"33748","293","1503","54","0","0","0","0","0","54","0","0","0","-310","0","0","0","265","267","0","0","0","0","0","0","0"
"34751","293","1504","13","0","0","0","0","0","13","0","0","0","-310","0","0","0","263","265","0","0","0","0","0","0","9"
