"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"546","-396","2300","4305","0","0","0","0","0","4305","0","0","0","-310","0","0","0","284","286","0","0","0","0","0","0","0"
"1546","-198","2040","4305","0","0","0","0","0","4305","0","0","0","-310","0","0","0","286","290","0","0","0","0","0","0","0"
"2549","0","37","4305","0","0","0","0","0","4305","0","0","0","-310","0","0","0","284","286","0","0","0","0","0","0","0"
"3547","86","1436","3976","0","0","0","0","0","3976","0","0","0","-310","0","0","0","328","284","0","0","0","0","0","0","52"
"4549","86","1539","3955","0","0","0","0","0","3955","0","0","0","-310","0","0","0","437","286","0","0","0","0","0","0","9"
"5548","86","1162","3997","0","0","0","0","0","3997","0","0","0","-310","0","0","0","498","286","0","0","0","0","0","0","9"
"6549","86","275","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","535","290","0","0","0","0","0","0","9"
"7547","86","33","4107","0","0","0","0","0","4107","0","0","0","-310","0","0","0","564","290","0","0","0","0","0","0","9"
"8546","86","1990","4106","0","0","0","0","0","4106","0","0","0","-310","0","0","0","564","290","0","0","0","0","0","0","9"
"9546","86","35","4113","0","0","0","0","0","4113","0","0","0","-310","0","0","0","558","290","0","0","0","0","0","0","11"
"10547","86","79","4099","0","0","0","0","0","4099","0","0","0","-310","0","0","0","550","294","0","0","0","0","0","0","13"
"11546","86","32","4099","0","0","0","0","0","4099","0","0","0","-310","0","0","0","554","292","0","0","0","0","0","0","14"
"12549","86","39","4097","0","0","0","0","0","4097","0","0","0","-310","0","0","0","560","290","0","0","0","0","0","0","14"
"13549","86","80","4094","0","0","0","0","0","4094","0","0","0","-310","0","0","0","564","296","0","0","0","0","0","0","15"
"14548","86","1484","4096","0","0","0","0","0","4096","0","0","0","-310","0","0","0","569","292","0","0","0","0","0","0","15"
"15548","86","25","4092","0","0","0","0","0","4092","0","0","0","-310","0","0","0","575","298","0","0","0","0","0","0","15"
"16547","86","117","4092","0","0","0","0","0","4092","0","0","0","-310","0","0","0","577","296","0","0","0","0","0","0","15"
"17548","86","103","4090","0","0","0","0","0","4090","0","0","0","-310","0","0","0","581","298","0","0","0","0","0","0","15"
"18547","86","1309","4087","0","0","0","0","0","4087","0","0","0","-310","0","0","0","592","298","0","0","0","0","0","0","15"
"19549","86","416","4085","0","0","0","0","0","4085","0","0","0","-310","0","0","0","596","301","0","0","0","0","0","0","15"
"20546","86","52","4078","0","0","0","0","0","4078","0","0","0","-310","0","0","0","600","300","0","0","0","0","0","0","14"
"21549","86","46","4082","0","0","0","0","0","4082","0","0","0","-310","0","0","0","609","301","0","0","0","0","0","0","14"
"22547","86","2117","4087","0","0","0","0","0","4087","0","0","0","-310","0","0","0","611","303","0","0","0","0","0","0","14"
"23549","86","73","4081","0","0","0","0","0","4081","0","0","0","-310","0","0","0","613","305","0","0","0","0","0","0","14"
"24546","86","1553","4080","0","0","0","0","0","4080","0","0","0","-310","0","0","0","618","309","0","0","0","0","0","0","14"
"25549","86","1480","4069","0","0","0","0","0","4069","0","0","0","-310","0","0","0","628","307","0","0","0","0","0","0","14"
"26547","86","1867","4077","0","0","0","0","0","4077","0","0","0","-310","0","0","0","635","309","0","0","0","0","0","0","13"
"27549","86","2438","4078","0","0","0","0","0","4078","0","0","0","-310","0","0","0","637","309","0","0","0","0","0","0","13"
"28547","86","2364","4072","0","0","0","0","0","4072","0","0","0","-310","0","0","0","643","309","0","0","0","0","0","0","13"
"29547","86","1023","4072","0","0","0","0","0","4072","0","0","0","-310","0","0","0","649","313","0","0","0","0","0","0","13"
"30548","86","772","4075","0","0","0","0","0","4075","0","0","0","-310","0","0","0","649","311","0","0","0","0","0","0","118"
"31549","86","2182","4071","0","0","0","0","0","4071","0","0","0","-310","0","0","0","652","313","0","0","0","0","0","0","13"
"32546","86","715","4070","0","0","0","0","0","4070","0","0","0","-310","0","0","0","658","311","0","0","0","0","0","0","13"
"33546","86","1647","4071","0","0","0","0","0","4071","0","0","0","-310","0","0","0","660","315","0","0","0","0","0","0","13"
"34547","86","82","4068","0","0","0","0","0","4068","0","0","0","-310","0","0","0","667","315","0","0","0","0","0","0","13"
"35547","86","2339","4067","0","0","0","0","0","4067","0","0","0","-310","0","0","0","671","317","0","0","0","0","0","0","13"
"36548","86","81","4068","0","0","0","0","0","4068","0","0","0","-310","0","0","0","677","325","0","0","0","0","0","0","13"
"37548","86","536","4068","0","0","0","0","0","4068","0","0","0","-310","0","0","0","679","319","0","0","0","0","0","0","13"
"38549","86","24","4071","0","0","0","0","0","4071","0","0","0","-310","0","0","0","683","319","0","0","0","0","0","0","13"
"39547","86","389","4069","0","0","0","0","0","4069","0","0","0","-310","0","0","0","684","321","0","0","0","0","0","0","13"
"40547","86","2365","4063","0","0","0","0","0","4063","0","0","0","-310","0","0","0","694","325","0","0","0","0","0","0","13"
"41549","86","30","4065","0","0","0","0","0","4065","0","0","0","-310","0","0","0","696","325","0","0","0","0","0","0","13"
"42549","86","1057","4062","0","0","0","0","0","4062","0","0","0","-310","0","0","0","700","325","0","0","0","0","0","0","13"
"43549","86","40","4062","0","0","0","0","0","4062","0","0","0","-310","0","0","0","705","326","0","0","0","0","0","0","12"
"44548","86","39","4060","0","0","0","0","0","4060","0","0","0","-310","0","0","0","709","328","0","0","0","0","0","0","13"
"45547","86","305","4060","0","0","0","0","0","4060","0","0","0","-310","0","0","0","711","330","0","0","0","0","0","0","12"
"46546","86","1571","4064","0","0","0","0","0","4064","0","0","0","-310","0","0","0","716","334","0","0","0","0","0","0","12"
"47546","86","126","4065","0","0","0","0","0","4065","0","0","0","-310","0","0","0","716","330","0","0","0","0","0","0","12"
"48549","86","915","4063","0","0","0","0","0","4063","0","0","0","-310","0","0","0","720","332","0","0","0","0","0","0","12"
"49548","86","24","4063","0","0","0","0","0","4063","0","0","0","-310","0","0","0","722","336","0","0","0","0","0","0","11"
"50548","86","1783","4059","0","0","0","0","0","4059","0","0","0","-310","0","0","0","722","340","0","0","0","0","0","0","12"
