"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"679","-98","29","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","275","0","0","0","0","0","0","135"
"1679","2","2492","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","278","278","0","0","0","0","0","0","135"
"2678","102","2436","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","276","0","0","0","0","0","0","135"
"3677","114","1539","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","275","275","0","0","0","0","0","0","135"
"4676","114","252","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","275","0","0","0","0","0","0","135"
"5678","114","989","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","278","0","0","0","0","0","0","135"
"6676","114","215","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","276","0","0","0","0","0","0","135"
"7679","114","114","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","275","276","0","0","0","0","0","0","135"
"8677","114","31","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","280","280","0","0","0","0","0","0","135"
"9679","114","151","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","278","278","0","0","0","0","0","0","135"
"10677","114","2392","3840","0","0","0","0","0","3840","0","0","0","-310","0","0","0","276","282","0","0","0","0","0","0","5"
"11677","114","27","2289","0","0","0","0","0","2289","0","0","0","-310","0","0","0","276","280","0","0","0","0","0","0","5"
"12677","114","27","2247","0","0","0","0","0","2247","0","0","0","-310","0","0","0","276","276","0","0","0","0","0","0","6"
"13678","114","182","2227","0","0","0","0","0","2227","0","0","0","-310","0","0","0","280","278","0","0","0","0","0","0","5"
"14678","114","1548","2209","0","0","0","0","0","2209","0","0","0","-310","0","0","0","286","284","0","0","0","0","0","0","6"
