"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"285","-1001","55","3839","0","0","0","0","0","3839","0","0","0","-310","0","0","0","273","271","0","0","0","0","0","0","0"
"1285","-621","160","3839","0","0","0","0","0","3839","0","0","0","-310","0","0","0","269","271","0","0","0","0","0","0","0"
"2285","-125","41","3839","0","0","0","0","0","3839","0","0","0","-310","0","0","0","271","271","0","0","0","0","0","0","0"
"3287","383","2212","1303","0","0","0","0","0","1303","0","0","0","-310","0","0","0","290","273","0","0","0","0","0","0","1074"
"4288","848","24","121","0","0","0","0","0","121","0","0","0","-310","0","0","0","363","284","0","0","0","0","0","0","2659"
"6288","922","69","67","0","0","0","0","0","67","0","0","0","-310","0","0","0","424","309","0","0","0","0","0","0","2481"
"7286","922","444","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","439","326","0","0","0","0","0","0","2449"
"8287","922","23","58","0","0","0","0","0","58","0","0","0","-310","0","0","0","450","338","0","0","0","0","0","0","2425"
"9288","922","1388","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","454","348","0","0","0","0","0","0","2407"
"10285","922","34","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","466","365","0","0","0","0","0","0","2390"
"11285","922","2066","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","475","375","0","0","0","0","0","0","2376"
"12286","922","249","59","0","0","0","0","0","59","0","0","0","-310","0","0","0","479","390","0","0","0","0","0","0","2362"
"13287","922","317","59","0","0","0","0","0","59","0","0","0","-310","0","0","0","488","398","0","0","0","0","0","0","2348"
"14288","922","1260","59","0","0","0","0","0","59","0","0","0","-310","0","0","0","500","409","0","0","0","0","0","0","2335"
"15287","922","2366","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","505","422","0","0","0","0","0","0","2322"
"16286","922","729","60","0","0","0","0","0","60","0","0","0","-310","0","0","0","513","430","0","0","0","0","0","0","2310"
"17287","922","188","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","524","445","0","0","0","0","0","0","2297"
"18288","922","2406","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","528","452","0","0","0","0","0","0","2285"
"19286","922","452","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","541","466","0","0","0","0","0","0","2274"
"20287","922","176","62","0","0","0","0","0","62","0","0","0","-310","0","0","0","545","473","0","0","0","0","0","0","2272"
"21288","922","22","63","0","0","0","0","0","63","0","0","0","-310","0","0","0","554","484","0","0","0","0","0","0","2261"
"22286","922","270","64","0","0","0","0","0","64","0","0","0","-310","0","0","0","566","494","0","0","0","0","0","0","2250"
"23287","922","301","65","0","0","0","0","0","65","0","0","0","-310","0","0","0","575","498","0","0","0","0","0","0","2241"
"24285","922","1340","67","0","0","0","0","0","67","0","0","0","-310","0","0","0","583","511","0","0","0","0","0","0","2232"
"25286","922","549","68","0","0","0","0","0","68","0","0","0","-310","0","0","0","590","526","0","0","0","0","0","0","2227"
"26288","922","40","69","0","0","0","0","0","69","0","0","0","-310","0","0","0","601","530","0","0","0","0","0","0","2225"
"27287","922","318","71","0","0","0","0","0","71","0","0","0","-310","0","0","0","613","537","0","0","0","0","0","0","2222"
"28285","922","2477","71","0","0","0","0","0","71","0","0","0","-310","0","0","0","615","552","0","0","0","0","0","0","2220"
"29287","923","1432","73","0","0","0","0","0","73","0","0","0","-310","0","0","0","628","562","0","0","0","0","0","0","2218"
"30285","923","314","73","0","0","0","0","0","73","0","0","0","-310","0","0","0","635","569","0","0","0","0","0","0","2216"
"31286","924","420","75","0","0","0","0","0","75","0","0","0","-310","0","0","0","643","577","0","0","0","0","0","0","2216"
"32288","925","74","79","0","0","0","0","0","79","0","0","0","-310","0","0","0","650","586","0","0","0","0","0","0","2212"
"33285","926","130","77","0","0","0","0","0","77","0","0","0","-310","0","0","0","658","592","0","0","0","0","0","0","2209"
"34287","928","1789","78","0","0","0","0","0","78","0","0","0","-310","0","0","0","671","603","0","0","0","0","0","0","2205"
"35286","929","1382","84","0","0","0","0","0","84","0","0","0","-310","0","0","0","677","611","0","0","0","0","0","0","2196"
"36288","932","520","82","0","0","0","0","0","82","0","0","0","-310","0","0","0","684","618","0","0","0","0","0","0","2189"
"37286","934","621","86","0","0","0","0","0","86","0","0","0","-310","0","0","0","690","630","0","0","0","0","0","0","2175"
"38285","938","709","107","0","0","0","0","0","107","0","0","0","-310","0","0","0","701","633","0","0","0","0","0","0","2134"
"39287","940","2412","105","0","0","0","0","0","105","0","0","0","-310","0","0","0","711","650","0","0","0","0","0","0","2045"
"40285","941","1245","103","0","0","0","0","0","103","0","0","0","-310","0","0","0","715","654","0","0","0","0","0","0","1941"
"41287","942","1609","102","0","0","0","0","0","102","0","0","0","-310","0","0","0","724","660","0","0","0","0","0","0","1860"
"42288","942","1948","104","0","0","0","0","0","104","0","0","0","-310","0","0","0","735","669","0","0","0","0","0","0","1799"
"43286","942","349","103","0","0","0","0","0","103","0","0","0","-310","0","0","0","741","679","0","0","0","0","0","0","1748"
"44287","942","252","102","0","0","0","0","0","102","0","0","0","-310","0","0","0","752","686","0","0","0","0","0","0","1702"
"45287","942","46","101","0","0","0","0","0","101","0","0","0","-310","0","0","0","762","698","0","0","0","0","0","0","1660"
"46288","942","40","103","0","0","0","0","0","103","0","0","0","-310","0","0","0","769","705","0","0","0","0","0","0","1622"
"47286","942","1487","106","0","0","0","0","0","106","0","0","0","-310","0","0","0","779","715","0","0","0","0","0","0","1584"
"48286","943","2306","107","0","0","0","0","0","107","0","0","0","-310","0","0","0","792","724","0","0","0","0","0","0","1543"
"49288","943","26","110","0","0","0","0","0","110","0","0","0","-310","0","0","0","798","733","0","0","0","0","0","0","1504"
"50286","943","635","112","0","0","0","0","0","112","0","0","0","-310","0","0","0","805","739","0","0","0","0","0","0","1461"
"51285","943","152","112","0","0","0","0","0","112","0","0","0","-310","0","0","0","816","749","0","0","0","0","0","0","1418"
"52287","943","2370","115","0","0","0","0","0","115","0","0","0","-310","0","0","0","824","758","0","0","0","0","0","0","1377"
"53285","943","2376","119","0","0","0","0","0","119","0","0","0","-310","0","0","0","832","773","0","0","0","0","0","0","1333"
"54287","943","34","123","0","0","0","0","0","123","0","0","0","-310","0","0","0","841","779","0","0","0","0","0","0","1290"
"55288","943","23","125","0","0","0","0","0","125","0","0","0","-310","0","0","0","849","784","0","0","0","0","0","0","1247"
"56286","943","21","125","0","0","0","0","0","125","0","0","0","-310","0","0","0","856","801","0","0","0","0","0","0","1201"
"57285","943","59","132","0","0","0","0","0","132","0","0","0","-310","0","0","0","866","807","0","0","0","0","0","0","1155"
"58285","943","1250","129","0","0","0","0","0","129","0","0","0","-310","0","0","0","877","818","0","0","0","0","0","0","1105"
"59287","943","2091","130","0","0","0","0","0","130","0","0","0","-310","0","0","0","884","830","0","0","0","0","0","0","1062"
"60287","943","1889","127","0","0","0","0","0","127","0","0","0","-310","0","0","0","894","841","0","0","0","0","0","0","1026"
"61285","943","22","122","0","0","0","0","0","122","0","0","0","-310","0","0","0","903","847","0","0","0","0","0","0","995"
"62288","943","1999","117","0","0","0","0","0","117","0","0","0","-310","0","0","0","911","858","0","0","0","0","0","0","968"
"63286","943","2415","114","0","0","0","0","0","114","0","0","0","-310","0","0","0","926","866","0","0","0","0","0","0","947"
"64288","943","118","111","0","0","0","0","0","111","0","0","0","-310","0","0","0","933","873","0","0","0","0","0","0","929"
"65285","943","27","105","0","0","0","0","0","105","0","0","0","-310","0","0","0","945","888","0","0","0","0","0","0","914"
"66287","943","209","101","0","0","0","0","0","101","0","0","0","-310","0","0","0","956","896","0","0","0","0","0","0","900"
"67288","943","75","97","0","0","0","0","0","97","0","0","0","-310","0","0","0","967","911","0","0","0","0","0","0","887"
"68286","943","192","94","0","0","0","0","0","94","0","0","0","-310","0","0","0","975","916","0","0","0","0","0","0","876"
"69288","943","73","90","0","0","0","0","0","90","0","0","0","-310","0","0","0","981","928","0","0","0","0","0","0","866"
"70286","943","2382","86","0","0","0","0","0","86","0","0","0","-310","0","0","0","992","937","0","0","0","0","0","0","856"
"71288","943","25","81","0","0","0","0","0","81","0","0","0","-310","0","0","0","1001","949","0","0","0","0","0","0","847"
"72286","943","54","77","0","0","0","0","0","77","0","0","0","-310","0","0","0","1009","962","0","0","0","0","0","0","840"
"73286","943","1261","73","0","0","0","0","0","73","0","0","0","-310","0","0","0","1020","971","0","0","0","0","0","0","832"
"74285","943","1893","70","0","0","0","0","0","70","0","0","0","-310","0","0","0","1028","984","0","0","0","0","0","0","825"
"75288","943","894","67","0","0","0","0","0","67","0","0","0","-310","0","0","0","1036","994","0","0","0","0","0","0","818"
"76287","943","854","64","0","0","0","0","0","64","0","0","0","-310","0","0","0","1041","1003","0","0","0","0","0","0","813"
"77287","943","168","61","0","0","0","0","0","61","0","0","0","-310","0","0","0","1049","1005","0","0","0","0","0","0","808"
"78287","943","51","59","0","0","0","0","0","59","0","0","0","-310","0","0","0","1059","1013","0","0","0","0","0","0","803"
"79286","943","27","57","0","0","0","0","0","57","0","0","0","-310","0","0","0","1062","1019","0","0","0","0","0","0","798"
"80288","943","1619","55","0","0","0","0","0","55","0","0","0","-310","0","0","0","1066","1028","0","0","0","0","0","0","794"
"81287","943","1837","54","0","0","0","0","0","54","0","0","0","-310","0","0","0","1068","1034","0","0","0","0","0","0","790"
"82286","943","59","52","0","0","0","0","0","52","0","0","0","-310","0","0","0","1078","1041","0","0","0","0","0","0","786"
