"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"495","-100","18","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","0"
"1495","-99","182","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","301","303","0","0","0","0","0","0","0"
"2495","-99","112","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","301","0","0","0","0","0","0","0"
"3495","-98","1824","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","296","307","0","0","0","0","0","0","1"
"4495","-97","528","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","307","0","0","0","0","0","0","1"
"5495","-96","24","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","307","0","0","0","0","0","0","0"
"6494","-95","69","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","301","0","0","0","0","0","0","0"
"7494","-94","694","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","305","0","0","0","0","0","0","0"
"8494","-93","1839","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","307","0","0","0","0","0","0","0"
"9494","-92","246","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","0"
"10494","-91","1866","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","303","305","0","0","0","0","0","0","0"
"11493","-90","2462","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","301","303","0","0","0","0","0","0","0"
"12493","-89","1501","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","296","305","0","0","0","0","0","0","0"
"13492","-88","727","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","305","0","0","0","0","0","0","0"
"14492","-87","1876","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","296","305","0","0","0","0","0","0","0"
"15492","-86","157","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","301","303","0","0","0","0","0","0","0"
"16495","-85","1902","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","1"
"17495","-84","30","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","303","0","0","0","0","0","0","0"
"18495","-83","272","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","305","0","0","0","0","0","0","0"
"19494","-81","1387","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","0"
"20494","-80","70","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","305","0","0","0","0","0","0","0"
"21494","-79","592","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","303","305","0","0","0","0","0","0","0"
"22494","-78","1696","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","301","303","0","0","0","0","0","0","0"
"23493","-77","2269","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","305","0","0","0","0","0","0","0"
"24494","-77","85","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","305","0","0","0","0","0","0","0"
"25494","-76","1410","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","303","303","0","0","0","0","0","0","0"
"26494","-75","52","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","305","0","0","0","0","0","0","0"
"27493","-74","44","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","298","303","0","0","0","0","0","0","0"
"28493","-73","190","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","0"
"29492","-72","30","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","300","303","0","0","0","0","0","0","0"
"30493","-71","896","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","303","303","0","0","0","0","0","0","0"
"31493","-70","2480","3716","0","0","0","0","0","3716","0","0","0","-310","0","0","0","301","303","0","0","0","0","0","0","0"
