"Testime","NailPostition","Curr","BTV","Power","ChgQ","DchgQ","ChgE","DchgE","AuxV1","AuxV2","AuxV3","AuxV4","NTC1","NTC2","NTC3","NTC4","TJ1","TJ2","TJ3","TJ4","TJ5","TJ6","TJ7","TJ8","Force"
"575","-1993","162","4039","0","0","0","0","0","4039","0","0","0","-310","0","0","0","273","269","0","0","0","0","0","0","1"
"1578","-968","596","4038","0","0","0","0","0","4038","0","0","0","-310","0","0","0","273","275","0","0","0","0","0","0","1"
"2577","25","1639","3001","0","0","0","0","0","3001","0","0","0","-310","0","0","0","271","275","0","0","0","0","0","0","2"
"3578","130","558","3573","0","0","0","0","0","3573","0","0","0","-310","0","0","0","309","273","0","0","0","0","0","0","153"
"4575","130","1806","3853","0","0","0","0","0","3853","0","0","0","-310","0","0","0","375","276","0","0","0","0","0","0","128"
"5575","130","797","3892","0","0","0","0","0","3892","0","0","0","-310","0","0","0","413","280","0","0","0","0","0","0","121"
"6578","130","836","3897","0","0","0","0","0","3897","0","0","0","-310","0","0","0","420","276","0","0","0","0","0","0","116"
"7576","130","569","3910","0","0","0","0","0","3910","0","0","0","-310","0","0","0","424","278","0","0","0","0","0","0","115"
"8576","130","59","3921","0","0","0","0","0","3921","0","0","0","-310","0","0","0","418","280","0","0","0","0","0","0","111"
"9576","130","33","3926","0","0","0","0","0","3926","0","0","0","-310","0","0","0","411","282","0","0","0","0","0","0","108"
"10577","130","86","3933","0","0","0","0","0","3933","0","0","0","-310","0","0","0","407","282","0","0","0","0","0","0","106"
"11575","131","211","3948","0","0","0","0","0","3948","0","0","0","-310","0","0","0","401","284","0","0","0","0","0","0","104"
"12578","131","523","3952","0","0","0","0","0","3952","0","0","0","-310","0","0","0","390","284","0","0","0","0","0","0","102"
"13576","131","36","3955","0","0","0","0","0","3955","0","0","0","-310","0","0","0","386","286","0","0","0","0","0","0","99"
"14575","131","100","3958","0","0","0","0","0","3958","0","0","0","-310","0","0","0","380","284","0","0","0","0","0","0","98"
"15577","131","671","3959","0","0","0","0","0","3959","0","0","0","-310","0","0","0","375","286","0","0","0","0","0","0","97"
"16576","131","2268","3960","0","0","0","0","0","3960","0","0","0","-310","0","0","0","375","290","0","0","0","0","0","0","96"
"17578","131","38","3961","0","0","0","0","0","3961","0","0","0","-310","0","0","0","365","292","0","0","0","0","0","0","96"
"18576","131","1192","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","365","288","0","0","0","0","0","0","94"
"19575","131","63","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","363","288","0","0","0","0","0","0","94"
"20577","131","1104","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","363","294","0","0","0","0","0","0","94"
"21576","131","2265","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","363","292","0","0","0","0","0","0","93"
"22578","131","819","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","357","288","0","0","0","0","0","0","93"
"23576","131","1490","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","357","292","0","0","0","0","0","0","93"
"24578","131","50","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","353","292","0","0","0","0","0","0","93"
"25577","131","112","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","357","294","0","0","0","0","0","0","92"
"26576","131","375","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","357","292","0","0","0","0","0","0","92"
"27575","131","22","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","359","292","0","0","0","0","0","0","92"
"28577","131","2403","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","357","294","0","0","0","0","0","0","92"
"29576","131","1500","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","355","294","0","0","0","0","0","0","92"
"30575","131","141","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","296","0","0","0","0","0","0","92"
"31577","131","1333","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","294","0","0","0","0","0","0","92"
"32576","131","1656","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","351","296","0","0","0","0","0","0","92"
"33575","131","302","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","296","0","0","0","0","0","0","92"
"34577","131","22","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","351","294","0","0","0","0","0","0","92"
"35575","131","52","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","292","0","0","0","0","0","0","121"
"36577","131","2204","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","294","0","0","0","0","0","0","92"
"37576","131","1393","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","296","0","0","0","0","0","0","91"
"38578","131","361","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","296","0","0","0","0","0","0","92"
"39577","131","1970","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","91"
"40576","131","111","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","353","294","0","0","0","0","0","0","92"
"41578","131","880","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","351","300","0","0","0","0","0","0","92"
"42577","131","1479","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","355","300","0","0","0","0","0","0","92"
"43576","131","33","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","355","296","0","0","0","0","0","0","92"
"44575","131","23","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","353","298","0","0","0","0","0","0","91"
"45578","131","1592","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","353","298","0","0","0","0","0","0","91"
"46577","131","379","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","355","300","0","0","0","0","0","0","91"
"47575","131","23","3962","0","0","0","0","0","3962","0","0","0","-310","0","0","0","353","300","0","0","0","0","0","0","91"
"48578","131","2435","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","298","0","0","0","0","0","0","91"
"49576","131","1942","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","298","0","0","0","0","0","0","91"
"50575","131","101","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","357","303","0","0","0","0","0","0","91"
"51578","131","1033","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","357","298","0","0","0","0","0","0","91"
"52577","131","2086","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","357","301","0","0","0","0","0","0","91"
"53576","131","1638","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"54575","131","38","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"55577","131","146","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","303","0","0","0","0","0","0","90"
"56577","131","2117","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","300","0","0","0","0","0","0","90"
"57576","131","30","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"58576","131","90","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","303","0","0","0","0","0","0","90"
"59575","131","114","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","298","0","0","0","0","0","0","90"
"60575","131","533","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","353","301","0","0","0","0","0","0","90"
"61575","131","1346","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"62575","131","1500","3963","0","0","0","0","0","3963","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"63578","131","39","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","90"
"64578","131","40","3964","0","0","0","0","0","3964","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","89"
"65578","131","147","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","89"
"66578","131","1626","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","303","0","0","0","0","0","0","89"
"67578","131","188","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","351","307","0","0","0","0","0","0","89"
"68578","131","56","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","305","0","0","0","0","0","0","89"
"69575","131","31","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","301","0","0","0","0","0","0","89"
"70578","131","118","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","307","0","0","0","0","0","0","88"
"71578","131","160","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","305","0","0","0","0","0","0","89"
"72578","131","205","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","300","0","0","0","0","0","0","89"
"73578","131","232","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","351","307","0","0","0","0","0","0","88"
"74578","131","443","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","305","0","0","0","0","0","0","88"
"75578","131","1506","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","303","0","0","0","0","0","0","89"
"76577","131","2351","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","357","305","0","0","0","0","0","0","88"
"77578","131","37","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","351","303","0","0","0","0","0","0","88"
"78578","131","555","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","305","0","0","0","0","0","0","88"
"79578","131","457","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","351","307","0","0","0","0","0","0","88"
"80578","131","233","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","303","0","0","0","0","0","0","88"
"81578","131","1538","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","357","305","0","0","0","0","0","0","88"
"82578","131","243","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","307","0","0","0","0","0","0","88"
"83578","131","1704","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","357","307","0","0","0","0","0","0","88"
"84578","131","584","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","357","307","0","0","0","0","0","0","88"
"85578","131","97","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","305","0","0","0","0","0","0","88"
"86578","131","265","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","355","307","0","0","0","0","0","0","88"
"87578","131","512","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","351","313","0","0","0","0","0","0","88"
"88577","131","650","3965","0","0","0","0","0","3965","0","0","0","-310","0","0","0","353","305","0","0","0","0","0","0","88"
