Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
649,+AC0-99,1853,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,273,0,0,0,0,0,0,1,75
1648,+AC0-89,1045,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,0,
2648,+AC0-79,1902,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,271,0,0,0,0,0,0,1,
3651,+AC0-70,543,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,276,0,0,0,0,0,0,1,
4649,+AC0-59,1153,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,1,
5649,+AC0-50,44,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,276,271,0,0,0,0,0,0,1,
6648,+AC0-40,33,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,275,0,0,0,0,0,0,0,
7651,+AC0-30,705,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,271,0,0,0,0,0,0,1,
8650,+AC0-20,973,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,271,273,0,0,0,0,0,0,1,
9649,+AC0-10,23,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,0,
10648,0,762,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,273,0,0,0,0,0,0,17,
11648,9,1601,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,52,
12651,19,409,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,271,273,0,0,0,0,0,0,73,
13650,29,216,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,273,0,0,0,0,0,0,96,
14649,39,677,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,273,0,0,0,0,0,0,124,
15648,49,1069,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,275,273,0,0,0,0,0,0,155,
16651,59,205,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,271,0,0,0,0,0,0,197,
17650,69,1668,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,244,
18649,79,1618,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,271,275,0,0,0,0,0,0,307,
19651,89,26,4035,0,0,0,0,0,4035,0,0,0,+AC0-310,0,0,0,271,273,0,0,0,0,0,0,370,
20651,99,1416,4033,0,0,0,0,0,4033,0,0,0,+AC0-310,0,0,0,271,271,0,0,0,0,0,0,111,
21649,109,655,3736,0,0,0,0,0,3736,0,0,0,+AC0-310,0,0,0,273,276,0,0,0,0,0,0,100,
22651,119,39,3935,0,0,0,0,0,3935,0,0,0,+AC0-310,0,0,0,296,275,0,0,0,0,0,0,209,
23649,129,24,3840,0,0,0,0,0,3840,0,0,0,+AC0-310,0,0,0,311,275,0,0,0,0,0,0,325,
24649,139,1143,2773,0,0,0,0,0,2773,0,0,0,+AC0-310,0,0,0,336,276,0,0,0,0,0,0,81,
25651,149,1192,2555,0,0,0,0,0,2555,0,0,0,+AC0-310,0,0,0,376,280,0,0,0,0,0,0,96,
26650,159,204,2307,0,0,0,0,0,2307,0,0,0,+AC0-310,0,0,0,426,280,0,0,0,0,0,0,76,
27648,169,2373,1614,0,0,0,0,0,1614,0,0,0,+AC0-310,0,0,0,600,301,0,0,0,0,0,0,77,
28649,179,1126,745,0,0,0,0,0,745,0,0,0,+AC0-310,0,0,0,1017,696,0,0,0,0,0,0,6,
29650,189,282,99,0,0,0,0,0,99,0,0,0,+AC0-310,0,0,0,1403,1878,0,0,0,0,0,0,52,
30648,199,517,2,0,0,0,0,0,2,0,0,0,+AC0-310,0,0,0,3492,4535,0,0,0,0,0,0,68,
31650,209,2344,2,0,0,0,0,0,2,0,0,0,+AC0-310,0,0,0,4695,4601,0,0,0,0,0,0,101,
32649,218,69,11,0,0,0,0,0,11,0,0,0,+AC0-310,0,0,0,4902,4711,0,0,0,0,0,0,121,
33648,228,41,7,0,0,0,0,0,7,0,0,0,+AC0-310,0,0,0,30834,4818,0,0,0,0,0,0,0,
34651,239,160,8,0,0,0,0,0,8,0,0,0,+AC0-310,0,0,0,30834,4862,0,0,0,0,0,0,4,
35649,248,157,6,0,0,0,0,0,6,0,0,0,+AC0-310,0,0,0,30834,4757,0,0,0,0,0,0,17,
36651,258,898,7,0,0,0,0,0,7,0,0,0,+AC0-310,0,0,0,30834,4737,0,0,0,0,0,0,31,
37649,268,2347,7,0,0,0,0,0,7,0,0,0,+AC0-310,0,0,0,30834,4733,0,0,0,0,0,0,42,
38651,278,1509,6,0,0,0,0,0,6,0,0,0,+AC0-310,0,0,0,30834,4754,0,0,0,0,0,0,51,
39651,288,1317,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,60,
40649,298,2273,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,69,
41648,308,206,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,78,
42651,318,1267,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,75,
43650,328,43,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,91,
44649,338,28,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,105,
45649,348,27,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,118,
46648,358,1604,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,132,
