Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
191,+AC0-200,670,4000,0,0,0,0,0,4000,0,0,0,+AC0-310,0,0,0,273,275,0,0,0,0,0,0,0,70
1191,+AC0-135,1942,4000,0,0,0,0,0,4000,0,0,0,+AC0-310,0,0,0,276,273,0,0,0,0,0,0,0,
2191,+AC0-36,311,4000,0,0,0,0,0,4000,0,0,0,+AC0-310,0,0,0,271,273,0,0,0,0,0,0,0,
3188,62,600,4000,0,0,0,0,0,4000,0,0,0,+AC0-310,0,0,0,273,271,0,0,0,0,0,0,222,
4191,164,24,2983,0,0,0,0,0,2983,0,0,0,+AC0-310,0,0,0,271,273,0,0,0,0,0,0,234,
5191,263,1361,1437,0,0,0,0,0,1437,0,0,0,+AC0-310,0,0,0,298,275,0,0,0,0,0,0,592,
6190,361,842,1432,0,0,0,0,0,1432,0,0,0,+AC0-310,0,0,0,330,280,0,0,0,0,0,0,1317,
7189,463,2449,1401,0,0,0,0,0,1401,0,0,0,+AC0-310,0,0,0,326,296,0,0,0,0,0,0,1392,
8190,561,61,1612,0,0,0,0,0,1612,0,0,0,+AC0-310,0,0,0,340,303,0,0,0,0,0,0,1158,
9189,661,47,1793,0,0,0,0,0,1793,0,0,0,+AC0-310,0,0,0,355,313,0,0,0,0,0,0,1743,
10190,758,100,1307,0,0,0,0,0,1307,0,0,0,+AC0-310,0,0,0,369,323,0,0,0,0,0,0,2107,
11188,854,2144,1721,0,0,0,0,0,1721,0,0,0,+AC0-310,0,0,0,394,332,0,0,0,0,0,0,2283,
12191,949,23,1745,0,0,0,0,0,1745,0,0,0,+AC0-310,0,0,0,411,342,0,0,0,0,0,0,2479,
13189,959,40,1726,0,0,0,0,0,1726,0,0,0,+AC0-310,0,0,0,418,351,0,0,0,0,0,0,1611,
14189,959,28,1499,0,0,0,0,0,1499,0,0,0,+AC0-310,0,0,0,430,359,0,0,0,0,0,0,1363,
15188,959,289,1943,0,0,0,0,0,1943,0,0,0,+AC0-310,0,0,0,441,369,0,0,0,0,0,0,1217,
16191,959,142,1972,0,0,0,0,0,1972,0,0,0,+AC0-310,0,0,0,449,382,0,0,0,0,0,0,1156,
17188,959,40,1356,0,0,0,0,0,1356,0,0,0,+AC0-310,0,0,0,464,386,0,0,0,0,0,0,1092,
18190,960,88,1550,0,0,0,0,0,1550,0,0,0,+AC0-310,0,0,0,473,394,0,0,0,0,0,0,1048,
19189,960,2148,2241,0,0,0,0,0,2241,0,0,0,+AC0-310,0,0,0,479,403,0,0,0,0,0,0,1016,
20192,960,1762,1798,0,0,0,0,0,1798,0,0,0,+AC0-310,0,0,0,492,413,0,0,0,0,0,0,962,
21188,960,650,2335,0,0,0,0,0,2335,0,0,0,+AC0-310,0,0,0,503,418,0,0,0,0,0,0,908,
22188,960,2206,2348,0,0,0,0,0,2348,0,0,0,+AC0-310,0,0,0,509,424,0,0,0,0,0,0,883,
23190,960,283,2228,0,0,0,0,0,2228,0,0,0,+AC0-310,0,0,0,515,432,0,0,0,0,0,0,838,
24190,960,283,2223,0,0,0,0,0,2223,0,0,0,+AC0-310,0,0,0,524,437,0,0,0,0,0,0,775,
25190,960,2188,2322,0,0,0,0,0,2322,0,0,0,+AC0-310,0,0,0,530,443,0,0,0,0,0,0,719,
26190,960,86,2344,0,0,0,0,0,2344,0,0,0,+AC0-310,0,0,0,541,450,0,0,0,0,0,0,690,
27189,960,1440,2327,0,0,0,0,0,2327,0,0,0,+AC0-310,0,0,0,549,454,0,0,0,0,0,0,669,
28190,960,535,2361,0,0,0,0,0,2361,0,0,0,+AC0-310,0,0,0,554,462,0,0,0,0,0,0,650,
29191,960,1456,2390,0,0,0,0,0,2390,0,0,0,+AC0-310,0,0,0,564,467,0,0,0,0,0,0,634,
30189,960,25,2391,0,0,0,0,0,2391,0,0,0,+AC0-310,0,0,0,569,475,0,0,0,0,0,0,617,
31189,960,1739,2388,0,0,0,0,0,2388,0,0,0,+AC0-310,0,0,0,579,483,0,0,0,0,0,0,603,
32191,960,913,2387,0,0,0,0,0,2387,0,0,0,+AC0-310,0,0,0,584,486,0,0,0,0,0,0,588,
33190,960,299,2380,0,0,0,0,0,2380,0,0,0,+AC0-310,0,0,0,596,490,0,0,0,0,0,0,576,
34188,960,35,2371,0,0,0,0,0,2371,0,0,0,+AC0-310,0,0,0,598,501,0,0,0,0,0,0,562,
35191,960,2368,2371,0,0,0,0,0,2371,0,0,0,+AC0-310,0,0,0,605,505,0,0,0,0,0,0,550,
36214,960,967,2376,0,0,0,0,0,2376,0,0,0,+AC0-310,0,0,0,613,511,0,0,0,0,0,0,536,
37191,960,29,2388,0,0,0,0,0,2388,0,0,0,+AC0-310,0,0,0,620,520,0,0,0,0,0,0,528,
38190,960,97,2383,0,0,0,0,0,2383,0,0,0,+AC0-310,0,0,0,630,528,0,0,0,0,0,0,521,
39188,960,71,2399,0,0,0,0,0,2399,0,0,0,+AC0-310,0,0,0,635,532,0,0,0,0,0,0,512,
40191,960,1504,201,0,0,0,0,0,201,0,0,0,+AC0-310,0,0,0,649,539,0,0,0,0,0,0,504,
41189,960,34,107,0,0,0,0,0,107,0,0,0,+AC0-310,0,0,0,654,549,0,0,0,0,0,0,501,
42188,960,1616,99,0,0,0,0,0,99,0,0,0,+AC0-310,0,0,0,667,558,0,0,0,0,0,0,482,
43190,960,1438,96,0,0,0,0,0,96,0,0,0,+AC0-310,0,0,0,677,573,0,0,0,0,0,0,470,
44188,960,28,95,0,0,0,0,0,95,0,0,0,+AC0-310,0,0,0,694,583,0,0,0,0,0,0,463,
45189,960,2393,95,0,0,0,0,0,95,0,0,0,+AC0-310,0,0,0,709,596,0,0,0,0,0,0,457,
46191,960,2446,95,0,0,0,0,0,95,0,0,0,+AC0-310,0,0,0,720,611,0,0,0,0,0,0,454,
47190,960,137,96,0,0,0,0,0,96,0,0,0,+AC0-310,0,0,0,735,628,0,0,0,0,0,0,452,
48188,960,520,97,0,0,0,0,0,97,0,0,0,+AC0-310,0,0,0,752,639,0,0,0,0,0,0,450,
49189,960,349,97,0,0,0,0,0,97,0,0,0,+AC0-310,0,0,0,762,654,0,0,0,0,0,0,449,
50190,960,51,97,0,0,0,0,0,97,0,0,0,+AC0-310,0,0,0,775,673,0,0,0,0,0,0,449,
51191,960,47,98,0,0,0,0,0,98,0,0,0,+AC0-310,0,0,0,788,684,0,0,0,0,0,0,449,
52189,960,348,99,0,0,0,0,0,99,0,0,0,+AC0-310,0,0,0,800,700,0,0,0,0,0,0,450,
