Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
368,+AC0-3001,219,3999,0,0,0,0,0,3999,0,0,0,+AC0-310,0,0,0,284,284,0,0,0,0,0,0,0,70
1368,+AC0-1855,39,3999,0,0,0,0,0,3999,0,0,0,+AC0-310,0,0,0,280,278,0,0,0,0,0,0,1,
2369,+AC0-385,1435,3999,0,0,0,0,0,3999,0,0,0,+AC0-310,0,0,0,280,280,0,0,0,0,0,0,1,
3370,954,84,251,0,0,0,0,0,251,0,0,0,+AC0-310,0,0,0,301,288,0,0,0,0,0,0,3384,
4369,949,146,185,0,0,0,0,0,185,0,0,0,+AC0-310,0,0,0,355,294,0,0,0,0,0,0,1283,
5371,949,1902,145,0,0,0,0,0,145,0,0,0,+AC0-310,0,0,0,403,307,0,0,0,0,0,0,1188,
6368,949,36,126,0,0,0,0,0,126,0,0,0,+AC0-310,0,0,0,430,321,0,0,0,0,0,0,1144,
7369,949,1402,117,0,0,0,0,0,117,0,0,0,+AC0-310,0,0,0,428,336,0,0,0,0,0,0,1115,
8368,949,76,112,0,0,0,0,0,112,0,0,0,+AC0-310,0,0,0,439,348,0,0,0,0,0,0,1093,
9369,949,1012,109,0,0,0,0,0,109,0,0,0,+AC0-310,0,0,0,435,357,0,0,0,0,0,0,1072,
10371,949,35,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,449,375,0,0,0,0,0,0,1057,
11368,949,197,107,0,0,0,0,0,107,0,0,0,+AC0-310,0,0,0,452,390,0,0,0,0,0,0,1043,
12368,949,2401,107,0,0,0,0,0,107,0,0,0,+AC0-310,0,0,0,464,401,0,0,0,0,0,0,1031,
13371,949,715,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,475,413,0,0,0,0,0,0,1016,
14368,949,2207,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,479,430,0,0,0,0,0,0,1001,
15369,949,109,109,0,0,0,0,0,109,0,0,0,+AC0-310,0,0,0,488,439,0,0,0,0,0,0,989,
16370,949,86,110,0,0,0,0,0,110,0,0,0,+AC0-310,0,0,0,501,452,0,0,0,0,0,0,980,
17369,949,2357,111,0,0,0,0,0,111,0,0,0,+AC0-310,0,0,0,511,462,0,0,0,0,0,0,970,
18371,949,81,113,0,0,0,0,0,113,0,0,0,+AC0-310,0,0,0,518,475,0,0,0,0,0,0,960,
19368,949,1238,114,0,0,0,0,0,114,0,0,0,+AC0-310,0,0,0,530,484,0,0,0,0,0,0,951,
20370,949,49,117,0,0,0,0,0,117,0,0,0,+AC0-310,0,0,0,541,496,0,0,0,0,0,0,941,
21369,949,2427,119,0,0,0,0,0,119,0,0,0,+AC0-310,0,0,0,552,509,0,0,0,0,0,0,933,
22371,949,1724,121,0,0,0,0,0,121,0,0,0,+AC0-310,0,0,0,566,518,0,0,0,0,0,0,925,
23369,949,2350,123,0,0,0,0,0,123,0,0,0,+AC0-310,0,0,0,575,530,0,0,0,0,0,0,915,
24371,949,838,126,0,0,0,0,0,126,0,0,0,+AC0-310,0,0,0,584,547,0,0,0,0,0,0,907,
25368,949,2484,129,0,0,0,0,0,129,0,0,0,+AC0-310,0,0,0,596,556,0,0,0,0,0,0,899,
26371,949,2443,119,0,0,0,0,0,119,0,0,0,+AC0-310,0,0,0,601,566,0,0,0,0,0,0,891,
27370,949,548,123,0,0,0,0,0,123,0,0,0,+AC0-310,0,0,0,613,579,0,0,0,0,0,0,881,
28369,949,153,134,0,0,0,0,0,134,0,0,0,+AC0-310,0,0,0,620,588,0,0,0,0,0,0,871,
29371,949,62,145,0,0,0,0,0,145,0,0,0,+AC0-310,0,0,0,632,603,0,0,0,0,0,0,861,
30370,949,2182,149,0,0,0,0,0,149,0,0,0,+AC0-310,0,0,0,645,611,0,0,0,0,0,0,847,
31369,949,2358,153,0,0,0,0,0,153,0,0,0,+AC0-310,0,0,0,658,624,0,0,0,0,0,0,833,
32368,949,2433,160,0,0,0,0,0,160,0,0,0,+AC0-310,0,0,0,671,633,0,0,0,0,0,0,817,
33371,949,2442,172,0,0,0,0,0,172,0,0,0,+AC0-310,0,0,0,675,649,0,0,0,0,0,0,799,
34369,949,279,177,0,0,0,0,0,177,0,0,0,+AC0-310,0,0,0,690,660,0,0,0,0,0,0,776,
35370,949,245,180,0,0,0,0,0,180,0,0,0,+AC0-310,0,0,0,698,671,0,0,0,0,0,0,750,
36369,949,193,192,0,0,0,0,0,192,0,0,0,+AC0-310,0,0,0,711,679,0,0,0,0,0,0,723,
37371,949,557,194,0,0,0,0,0,194,0,0,0,+AC0-310,0,0,0,722,696,0,0,0,0,0,0,693,
38368,949,53,197,0,0,0,0,0,197,0,0,0,+AC0-310,0,0,0,730,707,0,0,0,0,0,0,660,
39371,949,1390,205,0,0,0,0,0,205,0,0,0,+AC0-310,0,0,0,745,718,0,0,0,0,0,0,628,
40369,949,55,214,0,0,0,0,0,214,0,0,0,+AC0-310,0,0,0,754,730,0,0,0,0,0,0,597,
41368,949,433,225,0,0,0,0,0,225,0,0,0,+AC0-310,0,0,0,771,747,0,0,0,0,0,0,565,
42369,949,47,222,0,0,0,0,0,222,0,0,0,+AC0-310,0,0,0,779,758,0,0,0,0,0,0,537,
43371,949,1096,219,0,0,0,0,0,219,0,0,0,+AC0-310,0,0,0,790,769,0,0,0,0,0,0,512,
44368,949,45,211,0,0,0,0,0,211,0,0,0,+AC0-310,0,0,0,803,784,0,0,0,0,0,0,488,
45371,949,1031,201,0,0,0,0,0,201,0,0,0,+AC0-310,0,0,0,816,796,0,0,0,0,0,0,466,
46371,949,46,194,0,0,0,0,0,194,0,0,0,+AC0-310,0,0,0,830,811,0,0,0,0,0,0,446,
47368,949,388,186,0,0,0,0,0,186,0,0,0,+AC0-310,0,0,0,843,822,0,0,0,0,0,0,428,
48368,949,2418,178,0,0,0,0,0,178,0,0,0,+AC0-310,0,0,0,854,839,0,0,0,0,0,0,413,
49368,949,1670,168,0,0,0,0,0,168,0,0,0,+AC0-310,0,0,0,867,854,0,0,0,0,0,0,398,
50371,949,461,158,0,0,0,0,0,158,0,0,0,+AC0-310,0,0,0,881,867,0,0,0,0,0,0,386,
51370,949,2319,149,0,0,0,0,0,149,0,0,0,+AC0-310,0,0,0,894,883,0,0,0,0,0,0,376,
52369,949,452,140,0,0,0,0,0,140,0,0,0,+AC0-310,0,0,0,911,898,0,0,0,0,0,0,367,
53371,949,764,132,0,0,0,0,0,132,0,0,0,+AC0-310,0,0,0,918,913,0,0,0,0,0,0,359,
54370,949,2358,126,0,0,0,0,0,126,0,0,0,+AC0-310,0,0,0,932,928,0,0,0,0,0,0,353,
55371,949,1524,119,0,0,0,0,0,119,0,0,0,+AC0-310,0,0,0,937,939,0,0,0,0,0,0,348,
56369,949,1194,113,0,0,0,0,0,113,0,0,0,+AC0-310,0,0,0,947,950,0,0,0,0,0,0,342,
57371,949,1983,106,0,0,0,0,0,106,0,0,0,+AC0-310,0,0,0,958,962,0,0,0,0,0,0,338,
58368,949,905,101,0,0,0,0,0,101,0,0,0,+AC0-310,0,0,0,966,969,0,0,0,0,0,0,334,
59371,949,27,96,0,0,0,0,0,96,0,0,0,+AC0-310,0,0,0,977,984,0,0,0,0,0,0,331,
60368,949,253,92,0,0,0,0,0,92,0,0,0,+AC0-310,0,0,0,981,992,0,0,0,0,0,0,327,
61370,949,27,88,0,0,0,0,0,88,0,0,0,+AC0-310,0,0,0,986,1000,0,0,0,0,0,0,324,
62369,949,40,84,0,0,0,0,0,84,0,0,0,+AC0-310,0,0,0,994,1007,0,0,0,0,0,0,321,
63368,949,564,80,0,0,0,0,0,80,0,0,0,+AC0-310,0,0,0,994,1020,0,0,0,0,0,0,319,
64368,949,989,77,0,0,0,0,0,77,0,0,0,+AC0-310,0,0,0,1003,1026,0,0,0,0,0,0,316,
65368,949,71,74,0,0,0,0,0,74,0,0,0,+AC0-310,0,0,0,1009,1034,0,0,0,0,0,0,314,
66368,949,2479,72,0,0,0,0,0,72,0,0,0,+AC0-310,0,0,0,1013,1040,0,0,0,0,0,0,312,
67371,949,53,69,0,0,0,0,0,69,0,0,0,+AC0-310,0,0,0,1017,1045,0,0,0,0,0,0,310,
68371,949,289,67,0,0,0,0,0,67,0,0,0,+AC0-310,0,0,0,1019,1053,0,0,0,0,0,0,308,
69370,949,1636,66,0,0,0,0,0,66,0,0,0,+AC0-310,0,0,0,1024,1060,0,0,0,0,0,0,307,
70370,949,387,64,0,0,0,0,0,64,0,0,0,+AC0-310,0,0,0,1026,1060,0,0,0,0,0,0,306,
71368,949,1701,63,0,0,0,0,0,63,0,0,0,+AC0-310,0,0,0,1030,1066,0,0,0,0,0,0,305,
72370,949,78,61,0,0,0,0,0,61,0,0,0,+AC0-310,0,0,0,1036,1072,0,0,0,0,0,0,305,
73369,949,2383,60,0,0,0,0,0,60,0,0,0,+AC0-310,0,0,0,1041,1070,0,0,0,0,0,0,304,
74371,949,285,59,0,0,0,0,0,59,0,0,0,+AC0-310,0,0,0,1041,1072,0,0,0,0,0,0,303,
75369,949,1613,58,0,0,0,0,0,58,0,0,0,+AC0-310,0,0,0,1045,1080,0,0,0,0,0,0,302,
76371,949,2079,57,0,0,0,0,0,57,0,0,0,+AC0-310,0,0,0,1049,1080,0,0,0,0,0,0,302,
77370,949,1632,56,0,0,0,0,0,56,0,0,0,+AC0-310,0,0,0,1045,1081,0,0,0,0,0,0,302,
78371,949,24,55,0,0,0,0,0,55,0,0,0,+AC0-310,0,0,0,1053,1089,0,0,0,0,0,0,302,
79369,949,2356,55,0,0,0,0,0,55,0,0,0,+AC0-310,0,0,0,1053,1085,0,0,0,0,0,0,303,
80368,949,2378,54,0,0,0,0,0,54,0,0,0,+AC0-310,0,0,0,1057,1093,0,0,0,0,0,0,303,
81371,949,461,53,0,0,0,0,0,53,0,0,0,+AC0-310,0,0,0,1059,1093,0,0,0,0,0,0,304,
82369,949,1524,52,0,0,0,0,0,52,0,0,0,+AC0-310,0,0,0,1059,1095,0,0,0,0,0,0,304,
83371,949,160,52,0,0,0,0,0,52,0,0,0,+AC0-310,0,0,0,1059,1097,0,0,0,0,0,0,305,
84369,949,183,51,0,0,0,0,0,51,0,0,0,+AC0-310,0,0,0,1059,1097,0,0,0,0,0,0,305,
85371,949,2380,50,0,0,0,0,0,50,0,0,0,+AC0-310,0,0,0,1059,1099,0,0,0,0,0,0,306,
86369,949,325,49,0,0,0,0,0,49,0,0,0,+AC0-310,0,0,0,1062,1100,0,0,0,0,0,0,306,
87371,949,56,49,0,0,0,0,0,49,0,0,0,+AC0-310,0,0,0,1064,1100,0,0,0,0,0,0,307,
88369,949,1515,48,0,0,0,0,0,48,0,0,0,+AC0-310,0,0,0,1064,1100,0,0,0,0,0,0,307,
89371,949,108,48,0,0,0,0,0,48,0,0,0,+AC0-310,0,0,0,1064,1104,0,0,0,0,0,0,308,
90368,949,1420,47,0,0,0,0,0,47,0,0,0,+AC0-310,0,0,0,1064,1104,0,0,0,0,0,0,308,
91371,949,1698,46,0,0,0,0,0,46,0,0,0,+AC0-310,0,0,0,1068,1099,0,0,0,0,0,0,308,
92369,949,1493,46,0,0,0,0,0,46,0,0,0,+AC0-310,0,0,0,1068,1108,0,0,0,0,0,0,309,
93368,949,82,45,0,0,0,0,0,45,0,0,0,+AC0-310,0,0,0,1068,1110,0,0,0,0,0,0,310,
94370,949,2206,45,0,0,0,0,0,45,0,0,0,+AC0-310,0,0,0,1068,1108,0,0,0,0,0,0,310,
95368,949,34,44,0,0,0,0,0,44,0,0,0,+AC0-310,0,0,0,1070,1112,0,0,0,0,0,0,311,
96370,949,1607,44,0,0,0,0,0,44,0,0,0,+AC0-310,0,0,0,1068,1110,0,0,0,0,0,0,311,
97368,949,44,43,0,0,0,0,0,43,0,0,0,+AC0-310,0,0,0,1068,1112,0,0,0,0,0,0,311,
98371,949,71,43,0,0,0,0,0,43,0,0,0,+AC0-310,0,0,0,1070,1110,0,0,0,0,0,0,312,
99369,949,2359,42,0,0,0,0,0,42,0,0,0,+AC0-310,0,0,0,1070,1110,0,0,0,0,0,0,312,
100371,949,1936,42,0,0,0,0,0,42,0,0,0,+AC0-310,0,0,0,1074,1110,0,0,0,0,0,0,313,
101370,949,53,41,0,0,0,0,0,41,0,0,0,+AC0-310,0,0,0,1072,1112,0,0,0,0,0,0,314,
102368,949,1834,41,0,0,0,0,0,41,0,0,0,+AC0-310,0,0,0,1072,1114,0,0,0,0,0,0,314,
103370,949,382,40,0,0,0,0,0,40,0,0,0,+AC0-310,0,0,0,1072,1114,0,0,0,0,0,0,315,
104368,949,21,40,0,0,0,0,0,40,0,0,0,+AC0-310,0,0,0,1072,1114,0,0,0,0,0,0,315,
105371,949,41,39,0,0,0,0,0,39,0,0,0,+AC0-310,0,0,0,1074,1116,0,0,0,0,0,0,316,
106369,949,1662,39,0,0,0,0,0,39,0,0,0,+AC0-310,0,0,0,1070,1116,0,0,0,0,0,0,316,
107371,949,43,39,0,0,0,0,0,39,0,0,0,+AC0-310,0,0,0,1074,1114,0,0,0,0,0,0,316,
108370,949,43,38,0,0,0,0,0,38,0,0,0,+AC0-310,0,0,0,1072,1114,0,0,0,0,0,0,317,
109368,949,2276,38,0,0,0,0,0,38,0,0,0,+AC0-310,0,0,0,1072,1118,0,0,0,0,0,0,317,
110370,949,1704,38,0,0,0,0,0,38,0,0,0,+AC0-310,0,0,0,1072,1118,0,0,0,0,0,0,317,
