Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
4,+AC0-100,100,4036,0,0,0,0,0,4036,0,0,0,+AC0-310,0,0,0,278,273,0,0,0,0,0,0,0,75
981,+AC0-81,155,4036,0,0,0,0,0,4036,0,0,0,+AC0-310,0,0,0,278,276,0,0,0,0,0,0,0,
1988,+AC0-32,1546,4036,0,0,0,0,0,4036,0,0,0,+AC0-310,0,0,0,276,275,0,0,0,0,0,0,0,
2981,17,424,4036,0,0,0,0,0,4036,0,0,0,+AC0-310,0,0,0,276,275,0,0,0,0,0,0,72,
3978,68,1136,4033,0,0,0,0,0,4033,0,0,0,+AC0-310,0,0,0,275,276,0,0,0,0,0,0,271,
4981,117,2331,3430,0,0,0,0,0,3430,0,0,0,+AC0-310,0,0,0,298,278,0,0,0,0,0,0,79,
5980,167,2208,2649,0,0,0,0,0,2649,0,0,0,+AC0-310,0,0,0,386,275,0,0,0,0,0,0,183,
6981,216,46,2075,0,0,0,0,0,2075,0,0,0,+AC0-310,0,0,0,475,280,0,0,0,0,0,0,248,
7981,266,561,1496,0,0,0,0,0,1496,0,0,0,+AC0-310,0,0,0,552,286,0,0,0,0,0,0,166,
8979,317,25,827,0,0,0,0,0,827,0,0,0,+AC0-310,0,0,0,896,330,0,0,0,0,0,0,44,
9981,366,727,86,0,0,0,0,0,86,0,0,0,+AC0-310,0,0,0,1438,616,0,0,0,0,0,0,163,
10978,416,2100,20,0,0,0,0,0,20,0,0,0,+AC0-310,0,0,0,1693,1367,0,0,0,0,0,0,276,
11978,467,998,2,0,0,0,0,0,2,0,0,0,+AC0-310,0,0,0,1934,3700,0,0,0,0,0,0,337,
12982,516,219,7,0,0,0,0,0,7,0,0,0,+AC0-310,0,0,0,3217,4443,0,0,0,0,0,0,281,
13980,566,98,11,0,0,0,0,0,11,0,0,0,+AC0-310,0,0,0,30834,4788,0,0,0,0,0,0,220,
14978,615,202,12,0,0,0,0,0,12,0,0,0,+AC0-310,0,0,0,30834,4966,0,0,0,0,0,0,220,
15978,665,29,9,0,0,0,0,0,9,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,212,
16981,715,788,9,0,0,0,0,0,9,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,195,
17980,764,147,8,0,0,0,0,0,8,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,197,
18980,814,67,8,0,0,0,0,0,8,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,185,
19979,863,35,8,0,0,0,0,0,8,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,182,
20978,912,52,7,0,0,0,0,0,7,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,167,
21981,962,2308,6,0,0,0,0,0,6,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,167,
22980,964,109,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,114,
23978,964,1716,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,92,
24981,964,40,4,0,0,0,0,0,4,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,83,
25980,964,1460,4,0,0,0,0,0,4,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,79,
26980,964,186,3,0,0,0,0,0,3,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,78,
27979,964,310,5,0,0,0,0,0,5,0,0,0,+AC0-310,0,0,0,30834,30834,0,0,0,0,0,0,49,
