Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
726,+AC0-918,2359,4040,0,0,0,0,0,4040,0,0,0,+AC0-310,0,0,0,282,282,0,0,0,0,0,0,0,75
1726,+AC0-422,2356,4041,0,0,0,0,0,4041,0,0,0,+AC0-310,0,0,0,280,284,0,0,0,0,0,0,0,
2730,74,933,2895,0,0,0,0,0,2895,0,0,0,+AC0-310,0,0,0,282,284,0,0,0,0,0,0,66,
3728,582,1060,1009,0,0,0,0,0,1009,0,0,0,+AC0-310,0,0,0,338,288,0,0,0,0,0,0,1420,
4727,936,154,93,0,0,0,0,0,93,0,0,0,+AC0-310,0,0,0,401,292,0,0,0,0,0,0,2961,
5729,936,54,79,0,0,0,0,0,79,0,0,0,+AC0-310,0,0,0,450,298,0,0,0,0,0,0,2501,
6726,937,1601,72,0,0,0,0,0,72,0,0,0,+AC0-310,0,0,0,479,309,0,0,0,0,0,0,2422,
7727,937,1861,67,0,0,0,0,0,67,0,0,0,+AC0-310,0,0,0,490,321,0,0,0,0,0,0,2380,
8726,937,1188,67,0,0,0,0,0,67,0,0,0,+AC0-310,0,0,0,503,332,0,0,0,0,0,0,2346,
9727,937,524,70,0,0,0,0,0,70,0,0,0,+AC0-310,0,0,0,507,346,0,0,0,0,0,0,2316,
10727,937,1623,70,0,0,0,0,0,70,0,0,0,+AC0-310,0,0,0,509,357,0,0,0,0,0,0,2291,
11727,937,164,70,0,0,0,0,0,70,0,0,0,+AC0-310,0,0,0,515,371,0,0,0,0,0,0,2270,
12726,937,361,70,0,0,0,0,0,70,0,0,0,+AC0-310,0,0,0,518,380,0,0,0,0,0,0,2252,
13726,937,1850,71,0,0,0,0,0,71,0,0,0,+AC0-310,0,0,0,522,394,0,0,0,0,0,0,2238,
14726,937,169,72,0,0,0,0,0,72,0,0,0,+AC0-310,0,0,0,532,407,0,0,0,0,0,0,2225,
15727,937,57,72,0,0,0,0,0,72,0,0,0,+AC0-310,0,0,0,533,418,0,0,0,0,0,0,2234,
16727,938,2349,74,0,0,0,0,0,74,0,0,0,+AC0-310,0,0,0,541,426,0,0,0,0,0,0,2232,
17727,938,894,75,0,0,0,0,0,75,0,0,0,+AC0-310,0,0,0,545,441,0,0,0,0,0,0,2230,
18727,938,64,76,0,0,0,0,0,76,0,0,0,+AC0-310,0,0,0,554,450,0,0,0,0,0,0,2227,
19727,939,557,77,0,0,0,0,0,77,0,0,0,+AC0-310,0,0,0,564,462,0,0,0,0,0,0,2223,
20726,939,305,78,0,0,0,0,0,78,0,0,0,+AC0-310,0,0,0,569,479,0,0,0,0,0,0,2220,
21726,940,1632,79,0,0,0,0,0,79,0,0,0,+AC0-310,0,0,0,579,486,0,0,0,0,0,0,2216,
22729,940,177,80,0,0,0,0,0,80,0,0,0,+AC0-310,0,0,0,592,498,0,0,0,0,0,0,2213,
23727,941,286,82,0,0,0,0,0,82,0,0,0,+AC0-310,0,0,0,601,513,0,0,0,0,0,0,2207,
24728,941,110,83,0,0,0,0,0,83,0,0,0,+AC0-310,0,0,0,607,522,0,0,0,0,0,0,2202,
25729,942,26,86,0,0,0,0,0,86,0,0,0,+AC0-310,0,0,0,622,533,0,0,0,0,0,0,2192,
26729,942,59,88,0,0,0,0,0,88,0,0,0,+AC0-310,0,0,0,628,547,0,0,0,0,0,0,2175,
27726,943,51,91,0,0,0,0,0,91,0,0,0,+AC0-310,0,0,0,641,558,0,0,0,0,0,0,2153,
28726,943,473,94,0,0,0,0,0,94,0,0,0,+AC0-310,0,0,0,650,571,0,0,0,0,0,0,2122,
29727,944,1587,98,0,0,0,0,0,98,0,0,0,+AC0-310,0,0,0,664,584,0,0,0,0,0,0,2082,
30728,944,1602,101,0,0,0,0,0,101,0,0,0,+AC0-310,0,0,0,677,596,0,0,0,0,0,0,2034,
31729,944,250,103,0,0,0,0,0,103,0,0,0,+AC0-310,0,0,0,758,609,0,0,0,0,0,0,1981,
32728,945,1649,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,694,622,0,0,0,0,0,0,1921,
33729,945,27,110,0,0,0,0,0,110,0,0,0,+AC0-310,0,0,0,707,635,0,0,0,0,0,0,1853,
34727,945,1313,104,0,0,0,0,0,104,0,0,0,+AC0-310,0,0,0,724,654,0,0,0,0,0,0,1781,
35727,945,2417,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,733,666,0,0,0,0,0,0,1711,
36726,945,858,107,0,0,0,0,0,107,0,0,0,+AC0-310,0,0,0,747,679,0,0,0,0,0,0,1635,
37727,945,27,107,0,0,0,0,0,107,0,0,0,+AC0-310,0,0,0,760,696,0,0,0,0,0,0,1563,
38727,946,510,105,0,0,0,0,0,105,0,0,0,+AC0-310,0,0,0,773,709,0,0,0,0,0,0,1496,
39728,946,2304,104,0,0,0,0,0,104,0,0,0,+AC0-310,0,0,0,786,728,0,0,0,0,0,0,1436,
40728,946,32,101,0,0,0,0,0,101,0,0,0,+AC0-310,0,0,0,796,743,0,0,0,0,0,0,1384,
41726,946,2397,95,0,0,0,0,0,95,0,0,0,+AC0-310,0,0,0,813,758,0,0,0,0,0,0,1338,
42728,946,35,90,0,0,0,0,0,90,0,0,0,+AC0-310,0,0,0,830,769,0,0,0,0,0,0,1297,
43728,946,196,85,0,0,0,0,0,85,0,0,0,+AC0-310,0,0,0,841,788,0,0,0,0,0,0,1265,
44727,946,235,80,0,0,0,0,0,80,0,0,0,+AC0-310,0,0,0,856,801,0,0,0,0,0,0,1239,
45729,946,87,75,0,0,0,0,0,75,0,0,0,+AC0-310,0,0,0,871,816,0,0,0,0,0,0,1215,
46728,946,97,68,0,0,0,0,0,68,0,0,0,+AC0-310,0,0,0,884,833,0,0,0,0,0,0,1196,
47729,946,26,62,0,0,0,0,0,62,0,0,0,+AC0-310,0,0,0,900,847,0,0,0,0,0,0,1179,
48726,946,1403,58,0,0,0,0,0,58,0,0,0,+AC0-310,0,0,0,911,864,0,0,0,0,0,0,1165,
49727,946,70,54,0,0,0,0,0,54,0,0,0,+AC0-310,0,0,0,926,877,0,0,0,0,0,0,1152,
50727,946,2365,50,0,0,0,0,0,50,0,0,0,+AC0-310,0,0,0,935,890,0,0,0,0,0,0,1139,
51727,946,822,47,0,0,0,0,0,47,0,0,0,+AC0-310,0,0,0,950,907,0,0,0,0,0,0,1128,
52727,946,31,44,0,0,0,0,0,44,0,0,0,+AC0-310,0,0,0,958,916,0,0,0,0,0,0,1119,
53727,946,147,41,0,0,0,0,0,41,0,0,0,+AC0-310,0,0,0,971,930,0,0,0,0,0,0,1110,
54726,946,320,39,0,0,0,0,0,39,0,0,0,+AC0-310,0,0,0,981,941,0,0,0,0,0,0,1102,
55727,946,1513,37,0,0,0,0,0,37,0,0,0,+AC0-310,0,0,0,990,954,0,0,0,0,0,0,1094,
56727,946,24,35,0,0,0,0,0,35,0,0,0,+AC0-310,0,0,0,994,966,0,0,0,0,0,0,1087,
57728,946,1754,33,0,0,0,0,0,33,0,0,0,+AC0-310,0,0,0,1003,971,0,0,0,0,0,0,1081,
58726,946,564,31,0,0,0,0,0,31,0,0,0,+AC0-310,0,0,0,1009,984,0,0,0,0,0,0,1076,
59726,946,547,30,0,0,0,0,0,30,0,0,0,+AC0-310,0,0,0,1017,990,0,0,0,0,0,0,1072,
60727,946,46,29,0,0,0,0,0,29,0,0,0,+AC0-310,0,0,0,1020,998,0,0,0,0,0,0,1067,
61728,946,23,28,0,0,0,0,0,28,0,0,0,+AC0-310,0,0,0,1026,1005,0,0,0,0,0,0,1063,
