Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
510,+AC0-200,58,4033,0,0,0,0,0,4033,0,0,0,+AC0-310,0,0,0,286,288,284,0,0,0,0,0,0,75
1512,+AC0-108,59,4033,0,0,0,0,0,4033,0,0,0,+AC0-310,0,0,0,288,286,280,0,0,0,0,0,0,
2510,+AC0-9,749,4033,0,0,0,0,0,4033,0,0,0,+AC0-310,0,0,0,288,288,282,0,0,0,0,0,1,
3510,93,1458,1550,0,0,0,0,0,1550,0,0,0,+AC0-310,0,0,0,298,292,879,0,0,0,0,0,14,
4512,192,38,1275,0,0,0,0,0,1275,0,0,0,+AC0-310,0,0,0,375,313,2065,0,0,0,0,0,358,
5511,293,33,1037,0,0,0,0,0,1037,0,0,0,+AC0-310,0,0,0,462,336,2276,0,0,0,0,0,1856,
6512,392,419,755,0,0,0,0,0,755,0,0,0,+AC0-310,0,0,0,520,353,2511,0,0,0,0,0,1174,
7510,493,38,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,541,365,2367,0,0,0,0,0,1121,
8513,590,331,113,0,0,0,0,0,113,0,0,0,+AC0-310,0,0,0,550,373,1934,0,0,0,0,0,1999,
9509,688,27,172,0,0,0,0,0,172,0,0,0,+AC0-310,0,0,0,562,384,1666,0,0,0,0,0,1884,
10510,789,299,228,0,0,0,0,0,228,0,0,0,+AC0-310,0,0,0,564,390,1481,0,0,0,0,0,1552,
11512,888,156,152,0,0,0,0,0,152,0,0,0,+AC0-310,0,0,0,566,407,1339,0,0,0,0,0,1168,
12511,973,99,133,0,0,0,0,0,133,0,0,0,+AC0-310,0,0,0,571,416,1217,0,0,0,0,0,844,
13512,974,126,116,0,0,0,0,0,116,0,0,0,+AC0-310,0,0,0,575,426,1137,0,0,0,0,0,731,
14509,974,1636,117,0,0,0,0,0,117,0,0,0,+AC0-310,0,0,0,577,437,1099,0,0,0,0,0,707,
15510,974,1670,114,0,0,0,0,0,114,0,0,0,+AC0-310,0,0,0,588,449,1080,0,0,0,0,0,687,
16511,974,1502,111,0,0,0,0,0,111,0,0,0,+AC0-310,0,0,0,598,456,1074,0,0,0,0,0,671,
17512,974,1482,108,0,0,0,0,0,108,0,0,0,+AC0-310,0,0,0,605,469,1081,0,0,0,0,0,657,
18509,974,1771,109,0,0,0,0,0,109,0,0,0,+AC0-310,0,0,0,613,483,1089,0,0,0,0,0,644,
19511,974,808,100,0,0,0,0,0,100,0,0,0,+AC0-310,0,0,0,622,492,1114,0,0,0,0,0,630,
20512,974,2345,91,0,0,0,0,0,91,0,0,0,+AC0-310,0,0,0,635,507,1135,0,0,0,0,0,616,
21509,974,2379,91,0,0,0,0,0,91,0,0,0,+AC0-310,0,0,0,647,518,1158,0,0,0,0,0,603,
22509,974,1463,93,0,0,0,0,0,93,0,0,0,+AC0-310,0,0,0,656,532,1173,0,0,0,0,0,590,
23512,974,2472,123,0,0,0,0,0,123,0,0,0,+AC0-310,0,0,0,669,539,1196,0,0,0,0,0,579,
24512,974,588,116,0,0,0,0,0,116,0,0,0,+AC0-310,0,0,0,681,556,1219,0,0,0,0,0,566,
25509,974,859,114,0,0,0,0,0,114,0,0,0,+AC0-310,0,0,0,694,564,1238,0,0,0,0,0,555,
26510,974,949,114,0,0,0,0,0,114,0,0,0,+AC0-310,0,0,0,707,575,1260,0,0,0,0,0,541,
27510,974,1070,106,0,0,0,0,0,106,0,0,0,+AC0-310,0,0,0,722,590,1285,0,0,0,0,0,112,
28511,974,2427,92,0,0,0,0,0,92,0,0,0,+AC0-310,0,0,0,737,601,1312,0,0,0,0,0,505,
29509,974,170,81,0,0,0,0,0,81,0,0,0,+AC0-310,0,0,0,750,613,1342,0,0,0,0,0,487,
30511,974,50,84,0,0,0,0,0,84,0,0,0,+AC0-310,0,0,0,766,624,1375,0,0,0,0,0,470,
31509,974,1682,95,0,0,0,0,0,95,0,0,0,+AC0-310,0,0,0,783,635,1407,0,0,0,0,0,455,
32512,974,403,116,0,0,0,0,0,116,0,0,0,+AC0-310,0,0,0,800,647,1433,0,0,0,0,0,439,
33510,974,764,123,0,0,0,0,0,123,0,0,0,+AC0-310,0,0,0,815,660,1467,0,0,0,0,0,424,
34512,974,111,125,0,0,0,0,0,125,0,0,0,+AC0-310,0,0,0,832,675,1500,0,0,0,0,0,408,
35511,974,26,139,0,0,0,0,0,139,0,0,0,+AC0-310,0,0,0,849,686,1537,0,0,0,0,0,391,
36511,974,52,142,0,0,0,0,0,142,0,0,0,+AC0-310,0,0,0,864,701,1570,0,0,0,0,0,376,
37509,974,619,110,0,0,0,0,0,110,0,0,0,+AC0-310,0,0,0,881,713,1609,0,0,0,0,0,356,
38512,974,460,85,0,0,0,0,0,85,0,0,0,+AC0-310,0,0,0,903,724,1652,0,0,0,0,0,327,
39510,974,673,71,0,0,0,0,0,71,0,0,0,+AC0-310,0,0,0,916,743,1689,0,0,0,0,0,302,
40512,974,59,52,0,0,0,0,0,52,0,0,0,+AC0-310,0,0,0,933,754,1714,0,0,0,0,0,283,
41512,974,29,54,0,0,0,0,0,54,0,0,0,+AC0-310,0,0,0,954,769,1739,0,0,0,0,0,263,
42509,974,42,43,0,0,0,0,0,43,0,0,0,+AC0-310,0,0,0,977,784,1749,0,0,0,0,0,250,
43510,974,298,27,0,0,0,0,0,27,0,0,0,+AC0-310,0,0,0,994,798,1757,0,0,0,0,0,238,
44510,974,51,14,0,0,0,0,0,14,0,0,0,+AC0-310,0,0,0,1011,815,1755,0,0,0,0,0,227,
45512,974,35,55,0,0,0,0,0,55,0,0,0,+AC0-310,0,0,0,1028,830,1753,0,0,0,0,0,219,
46509,974,1526,31,0,0,0,0,0,31,0,0,0,+AC0-310,0,0,0,1040,841,1753,0,0,0,0,0,211,
47511,974,539,42,0,0,0,0,0,42,0,0,0,+AC0-310,0,0,0,1051,856,1745,0,0,0,0,0,201,
48511,974,62,27,0,0,0,0,0,27,0,0,0,+AC0-310,0,0,0,1066,869,1732,0,0,0,0,0,193,
49509,974,37,66,0,0,0,0,0,66,0,0,0,+AC0-310,0,0,0,1074,883,1718,0,0,0,0,0,185,
50509,974,89,86,0,0,0,0,0,86,0,0,0,+AC0-310,0,0,0,1083,896,1693,0,0,0,0,0,180,
51510,974,2470,124,0,0,0,0,0,124,0,0,0,+AC0-310,0,0,0,1085,913,1666,0,0,0,0,0,175,
52511,974,2478,116,0,0,0,0,0,116,0,0,0,+AC0-310,0,0,0,1089,924,1640,0,0,0,0,0,170,
53509,974,31,99,0,0,0,0,0,99,0,0,0,+AC0-310,0,0,0,1095,939,1611,0,0,0,0,0,167,
54510,974,2485,147,0,0,0,0,0,147,0,0,0,+AC0-310,0,0,0,1100,952,1584,0,0,0,0,0,164,
55512,974,38,129,0,0,0,0,0,129,0,0,0,+AC0-310,0,0,0,1097,962,1563,0,0,0,0,0,161,
56511,974,26,155,0,0,0,0,0,155,0,0,0,+AC0-310,0,0,0,1099,973,1537,0,0,0,0,0,159,
57511,974,1207,182,0,0,0,0,0,182,0,0,0,+AC0-310,0,0,0,1104,986,1520,0,0,0,0,0,158,
58512,974,97,170,0,0,0,0,0,170,0,0,0,+AC0-310,0,0,0,1099,992,1500,0,0,0,0,0,157,
59510,974,744,159,0,0,0,0,0,159,0,0,0,+AC0-310,0,0,0,1104,998,1479,0,0,0,0,0,157,
60510,974,162,158,0,0,0,0,0,158,0,0,0,+AC0-310,0,0,0,1102,1007,1467,0,0,0,0,0,155,
61512,974,1141,170,0,0,0,0,0,170,0,0,0,+AC0-310,0,0,0,1106,1013,1450,0,0,0,0,0,155,
62510,974,79,155,0,0,0,0,0,155,0,0,0,+AC0-310,0,0,0,1106,1020,1436,0,0,0,0,0,154,
63512,974,2200,154,0,0,0,0,0,154,0,0,0,+AC0-310,0,0,0,1108,1024,1427,0,0,0,0,0,155,
64509,974,440,158,0,0,0,0,0,158,0,0,0,+AC0-310,0,0,0,1106,1028,1417,0,0,0,0,0,155,
65512,974,1488,156,0,0,0,0,0,156,0,0,0,+AC0-310,0,0,0,1110,1034,1411,0,0,0,0,0,156,
66509,974,45,153,0,0,0,0,0,153,0,0,0,+AC0-310,0,0,0,1104,1034,1400,0,0,0,0,0,156,
67509,974,22,153,0,0,0,0,0,153,0,0,0,+AC0-310,0,0,0,1108,1045,1390,0,0,0,0,0,157,
68509,974,219,152,0,0,0,0,0,152,0,0,0,+AC0-310,0,0,0,1108,1045,1386,0,0,0,0,0,158,
69510,974,1248,154,0,0,0,0,0,154,0,0,0,+AC0-310,0,0,0,1110,1051,1384,0,0,0,0,0,159,
70510,974,811,155,0,0,0,0,0,155,0,0,0,+AC0-310,0,0,0,1114,1055,1380,0,0,0,0,0,159,
71510,974,2423,149,0,0,0,0,0,149,0,0,0,+AC0-310,0,0,0,1108,1053,1375,0,0,0,0,0,161,
72511,974,1509,142,0,0,0,0,0,142,0,0,0,+AC0-310,0,0,0,1110,1055,1365,0,0,0,0,0,161,
73511,974,2291,135,0,0,0,0,0,135,0,0,0,+AC0-310,0,0,0,1108,1060,1361,0,0,0,0,0,162,
74511,974,640,131,0,0,0,0,0,131,0,0,0,+AC0-310,0,0,0,1116,1064,1360,0,0,0,0,0,163,
75510,974,2035,130,0,0,0,0,0,130,0,0,0,+AC0-310,0,0,0,1114,1064,1361,0,0,0,0,0,164,
76510,974,111,129,0,0,0,0,0,129,0,0,0,+AC0-310,0,0,0,1112,1072,1352,0,0,0,0,0,164,
77509,974,54,126,0,0,0,0,0,126,0,0,0,+AC0-310,0,0,0,1116,1068,1346,0,0,0,0,0,166,
78510,974,31,127,0,0,0,0,0,127,0,0,0,+AC0-310,0,0,0,1108,1070,1346,0,0,0,0,0,167,
79510,974,920,122,0,0,0,0,0,122,0,0,0,+AC0-310,0,0,0,1114,1074,1342,0,0,0,0,0,168,
80509,974,63,120,0,0,0,0,0,120,0,0,0,+AC0-310,0,0,0,1116,1074,1340,0,0,0,0,0,168,
81509,974,976,122,0,0,0,0,0,122,0,0,0,+AC0-310,0,0,0,1110,1080,1340,0,0,0,0,0,168,
82509,974,139,120,0,0,0,0,0,120,0,0,0,+AC0-310,0,0,0,1114,1078,1333,0,0,0,0,0,169,
83512,974,1664,122,0,0,0,0,0,122,0,0,0,+AC0-310,0,0,0,1110,1080,1329,0,0,0,0,0,170,
84511,974,2410,120,0,0,0,0,0,120,0,0,0,+AC0-310,0,0,0,1114,1078,1333,0,0,0,0,0,171,
