Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force,SOC
443,+AC0-2001,225,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,273,273,265,0,0,0,0,0,0,75
1446,+AC0-1097,74,4038,0,0,0,0,0,4038,0,0,0,+AC0-310,0,0,0,271,275,267,0,0,0,0,0,0,
2444,+AC0-80,2222,2393,0,0,0,0,0,2393,0,0,0,+AC0-310,0,0,0,275,275,253,0,0,0,0,0,0,
3446,906,109,208,0,0,0,0,0,208,0,0,0,+AC0-310,0,0,0,319,292,1532,0,0,0,0,0,2022,
4445,956,2356,164,0,0,0,0,0,164,0,0,0,+AC0-310,0,0,0,367,317,918,0,0,0,0,0,967,
5445,956,198,147,0,0,0,0,0,147,0,0,0,+AC0-310,0,0,0,398,336,767,0,0,0,0,0,903,
6445,957,800,137,0,0,0,0,0,137,0,0,0,+AC0-310,0,0,0,420,353,720,0,0,0,0,0,865,
7445,957,2121,138,0,0,0,0,0,138,0,0,0,+AC0-310,0,0,0,435,369,700,0,0,0,0,0,838,
8444,957,314,135,0,0,0,0,0,135,0,0,0,+AC0-310,0,0,0,449,384,700,0,0,0,0,0,817,
9446,957,2206,134,0,0,0,0,0,134,0,0,0,+AC0-310,0,0,0,456,390,701,0,0,0,0,0,801,
10445,957,82,134,0,0,0,0,0,134,0,0,0,+AC0-310,0,0,0,473,401,709,0,0,0,0,0,787,
11445,957,24,135,0,0,0,0,0,135,0,0,0,+AC0-310,0,0,0,479,416,720,0,0,0,0,0,775,
12444,957,1284,136,0,0,0,0,0,136,0,0,0,+AC0-310,0,0,0,494,426,728,0,0,0,0,0,764,
13443,957,1476,134,0,0,0,0,0,134,0,0,0,+AC0-310,0,0,0,503,437,741,0,0,0,0,0,753,
14443,957,2388,136,0,0,0,0,0,136,0,0,0,+AC0-310,0,0,0,515,450,752,0,0,0,0,0,744,
15446,957,64,136,0,0,0,0,0,136,0,0,0,+AC0-310,0,0,0,526,462,764,0,0,0,0,0,735,
16446,957,2321,137,0,0,0,0,0,137,0,0,0,+AC0-310,0,0,0,533,469,781,0,0,0,0,0,726,
17444,957,694,138,0,0,0,0,0,138,0,0,0,+AC0-310,0,0,0,549,483,796,0,0,0,0,0,718,
18444,957,52,140,0,0,0,0,0,140,0,0,0,+AC0-310,0,0,0,558,492,811,0,0,0,0,0,711,
19444,957,1773,141,0,0,0,0,0,141,0,0,0,+AC0-310,0,0,0,569,500,824,0,0,0,0,0,702,
20445,957,79,144,0,0,0,0,0,144,0,0,0,+AC0-310,0,0,0,579,513,843,0,0,0,0,0,695,
21445,957,135,145,0,0,0,0,0,145,0,0,0,+AC0-310,0,0,0,590,522,850,0,0,0,0,0,687,
22445,957,1566,146,0,0,0,0,0,146,0,0,0,+AC0-310,0,0,0,605,530,875,0,0,0,0,0,680,
23446,957,98,149,0,0,0,0,0,149,0,0,0,+AC0-310,0,0,0,611,541,892,0,0,0,0,0,673,
24443,957,159,151,0,0,0,0,0,151,0,0,0,+AC0-310,0,0,0,624,550,909,0,0,0,0,0,666,
25443,957,660,152,0,0,0,0,0,152,0,0,0,+AC0-310,0,0,0,633,560,924,0,0,0,0,0,659,
26443,957,688,155,0,0,0,0,0,155,0,0,0,+AC0-310,0,0,0,645,571,945,0,0,0,0,0,652,
27446,957,691,159,0,0,0,0,0,159,0,0,0,+AC0-310,0,0,0,658,586,958,0,0,0,0,0,645,
